,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,F主,G和,H客,I主,J和,K客,L主,M和,N客,O主,P和,Q客,R主,S主,T和,U和,V客,W客,X主,Y主,Z和,AA和,AB客,AC客,AD球數,AE主,AF客,AG球數,AH主,AI客,AJ球數,AK大,AL細,AM球數,AN大,AO細,AP球數,AQ大,AR細,AS球數,AT大,AU細,AV角球數,AW半場比數,AX半場比數,AY全場比數,AZ全場比數,BA賽果HAD,BB賠率
45,SAT 6,2005-01-08 23:00,英格蘭足總盃,般尼茅夫,車士打,1.4286,3.7673,6.9163,1.4260,3.7858,6.9348,---,---,---,1.45,3.60,6.25,0.0409,0.0286,0.1977,0.0525,0.8152,0.1179,0.0390,0.0274,0.2199,0.0581,0.7990,0.1152,,,,,,,---,---,---,2.5,1.78,1.92,,,,,,,,1 , 0,2 , 1,H,
46,SAT 7,2005-01-08 23:00,英格蘭足總盃,卡迪夫城,布力般流浪,3.5500,3.1919,1.9416,3.5556,3.1923,1.9469,---,---,---,3.45,3.25,1.90,0.2723,0.0767,0.1637,0.0513,0.1222,0.0629,0.2759,0.0776,0.1629,0.0510,0.1250,0.0642,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 1,1 , 1,D,
47,SAT 8,2005-01-08 23:00,英格蘭足總盃,查爾頓,羅奇代爾,1.1578,6.0392,12.4919,1.1574,6.0868,12.5375,---,---,---,1.15,5.75,12.00,0.0251,0.0217,0.6685,0.1107,2.3578,0.1887,0.0249,0.0216,0.7637,0.1255,2.4319,0.1940,,,,,,,---,---,---,2.5,1.50,2.40,,,,,,,,2 , 0,4 , 1,H,
48,SAT 9,2005-01-08 23:00,英格蘭足總盃,車路士,斯肯索普,---,---,---,1.05,7.50,26.00,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,3.5,2.10,1.65,,,,,,,,1 , 1,3 , 1,H,
49,SAT 10,2005-01-08 23:00,英格蘭足總盃,高雲地利,克魯,2.2680,3.1714,2.8137,2.2707,3.1726,2.8167,---,---,---,2.15,3.40,2.70,0.1004,0.0443,0.1766,0.0557,0.1597,0.0568,0.1012,0.0446,0.1820,0.0574,0.1640,0.0582,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,2 , 0,3 , 0,H,
50,SAT 11,2005-01-08 23:00,英格蘭足總盃,打比郡,韋根,2.5418,3.1399,2.5030,2.5430,3.1462,2.5078,---,---,---,2.40,3.20,2.55,0.1192,0.0469,0.1963,0.0625,0.1178,0.0471,0.1161,0.0456,0.1984,0.0631,0.1219,0.0486,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,0 , 1,2 , 1,H,
51,SAT 12,2005-01-08 23:00,英格蘭足總盃,哈特普爾,波士頓聯,1.4357,3.7463,6.8240,1.4317,3.7844,6.8254,---,---,---,1.50,3.60,5.50,0.0519,0.0362,0.1706,0.0455,0.8744,0.1281,0.0525,0.0366,0.2307,0.0610,0.8527,0.1249,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,0 , 0,0 , 0,D,
52,SAT 13,2005-01-08 23:00,英格蘭足總盃,侯城,高車士打,1.5053,3.5699,5.9227,1.5114,3.5579,5.9259,---,---,---,1.57,3.50,4.90,0.0442,0.0294,0.1482,0.0415,0.4780,0.0807,0.0526,0.0348,0.1243,0.0349,0.4438,0.0749,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,0 , 2,0 , 2,A,
53,SAT 14,2005-01-08 23:00,英格蘭足總盃,葉士域治,保頓,2.5175,3.1293,2.5441,2.5232,3.1303,2.5413,---,---,---,2.85,2.30,3.00,0.1417,0.0563,0.1880,0.0601,0.1408,0.0554,0.1331,0.0528,0.1912,0.0611,0.1376,0.0541,---,---,---,0,1.86,1.98,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,1 , 3,A,
54,SAT 15,2005-01-08 23:00,英格蘭足總盃,李斯特城,黑池,1.4140,3.8232,6.9183,1.4156,3.8259,6.8889,---,---,---,1.45,3.60,6.25,0.0481,0.0340,0.2320,0.0607,0.7989,0.1155,0.0491,0.0347,0.2351,0.0615,0.7688,0.1116,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 1,2 , 2,D,
55,SAT 16,2005-01-08 23:00,英格蘭足總盃,盧頓,賓福特,1.6520,3.3781,4.6836,1.6473,3.4165,4.6912,---,---,---,1.65,3.30,4.60,0.0562,0.0340,0.1104,0.0327,0.3923,0.0838,0.0505,0.0307,0.1794,0.0525,0.2928,0.0624,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,0 , 2,A,
56,SAT 17,2005-01-08 23:00,英格蘭足總盃,曼聯,埃克塞特,---,---,---,1.04,8.00,26.00,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,3.5,1.72,2.00,,,,,,,,0 , 0,0 , 0,D,
57,SAT 18,2005-01-08 23:00,英格蘭足總盃,米爾頓凱恩斯,彼德堡,2.1795,3.1949,2.9400,2.1795,3.1892,2.9440,---,---,---,2.20,3.20,2.80,0.0795,0.0365,0.1043,0.0326,0.1488,0.0506,0.0789,0.0362,0.1070,0.0336,0.1529,0.0519,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 1,0 , 2,A,
58,SAT 19,2005-01-08 23:00,英格蘭足總盃,諾咸頓,修咸頓,5.1368,3.4673,1.5889,5.1312,3.4729,1.5924,---,---,---,5.00,3.35,1.60,0.4411,0.0859,0.1832,0.0528,0.0846,0.0532,0.4339,0.0846,0.1858,0.0535,0.0869,0.0546,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 2,1 , 3,A,
59,SAT 20,2005-01-08 23:00,英格蘭足總盃,諾士郡,米杜士堡,7.8751,4.1196,1.3479,7.9404,4.1429,1.3455,---,---,---,8.75,4.75,1.25,1.0391,0.1319,0.3606,0.0875,0.0576,0.0427,1.0731,0.1351,0.3840,0.0927,0.0574,0.0427,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,1 , 2,A,
60,SAT 21,2005-01-08 23:00,英格蘭足總盃,奧咸,曼城,5.4736,3.5252,1.5493,5.5451,3.5213,1.5448,---,---,---,2.00,3.20,3.20,0.6069,0.1109,0.2049,0.0581,0.0864,0.0558,0.6847,0.1235,0.1978,0.0562,0.0853,0.0552,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 0,1 , 0,H,
61,SAT 22,2005-01-08 23:00,英格蘭足總盃,樸茨茅夫,基寧咸,1.3016,4.3763,8.8197,1.2981,4.4083,8.8644,---,---,---,1.35,3.80,8.25,0.0505,0.0388,0.3502,0.0800,1.3120,0.1488,0.0494,0.0381,0.3657,0.0829,1.1931,0.1346,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,1 , 0,H,
62,SAT 23,2005-01-08 23:00,英格蘭足總盃,普雷斯頓,西布朗,2.5158,3.1292,2.5280,2.5100,3.1268,2.5367,---,---,---,2.25,3.25,2.70,0.1178,0.0468,0.1940,0.0620,0.1463,0.0579,0.1147,0.0457,0.1973,0.0631,0.1492,0.0588,---,---,---,0,1.75,2.10,---,---,---,2.5,1.92,1.78,,,,,,,,0 , 0,0 , 2,A,
63,SAT 24,2005-01-08 23:00,英格蘭足總盃,昆士柏流浪,諾定咸森林,1.8118,3.2527,3.9162,1.8199,3.2531,3.8905,---,---,---,2.00,3.20,3.20,0.0944,0.0521,0.1251,0.0385,0.3381,0.0863,0.0989,0.0543,0.1164,0.0358,0.3178,0.0817,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 2,0 , 3,A,
64,SAT 25,2005-01-08 23:00,英格蘭足總盃,雷丁,史雲斯,1.3799,3.9253,7.4310,1.3765,3.9693,7.4181,---,---,---,1.40,3.80,6.75,0.0392,0.0284,0.2189,0.0558,0.9129,0.1229,0.0354,0.0257,0.2943,0.0742,0.8204,0.1106,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 1,1 , 1,D,
65,SAT 26,2005-01-08 23:00,英格蘭足總盃,洛達咸,伊奧維,1.8036,3.2984,3.9393,1.8153,3.2888,3.9064,---,---,---,1.90,3.30,3.40,0.0746,0.0414,0.1351,0.0410,0.2453,0.0623,0.0752,0.0414,0.1295,0.0394,0.2158,0.0552,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,0 , 3,A,
66,SAT 27,2005-01-08 23:00,英格蘭足總盃,新特蘭,水晶宮,2.3737,3.1612,2.6559,2.3653,3.1576,2.6775,---,---,---,2.10,3.15,3.05,0.0825,0.0348,0.1320,0.0417,0.0979,0.0369,0.0805,0.0340,0.1327,0.0420,0.1197,0.0447,---,---,---,0,1.77,2.10,---,---,---,2.5,2.02,1.70,,,,,,,,1 , 1,2 , 1,H,
67,SAT 28,2005-01-08 23:00,英格蘭足總盃,熱刺,白禮頓,1.2183,5.0647,10.7617,1.2144,5.1060,11.0057,---,---,---,1.20,5.00,11.00,0.0319,0.0262,0.4043,0.0798,1.8562,0.1725,0.0315,0.0259,0.4538,0.0889,2.0896,0.1899,,,,,,,---,---,---,2.5,1.60,2.19,,,,,,,,1 , 0,2 , 1,H,
68,SAT 29,2005-01-08 23:00,英格蘭足總盃,屈福特,富咸,3.1439,3.1764,2.0888,3.1412,3.1763,2.0953,---,---,---,2.95,3.15,2.15,0.2302,0.0732,0.1755,0.0553,0.1269,0.0608,0.2232,0.0711,0.1727,0.0544,0.1282,0.0612,---,---,---,0/+0.5,1.94,1.90,---,---,---,2.5,2.05,1.68,,,,,,,,1 , 1,1 , 1,D,
69,SAT 30,2005-01-08 23:00,英格蘭足總盃,韋斯咸,諾域治,2.3791,3.1429,2.6857,2.3825,3.1416,2.6896,---,---,---,2.25,3.10,2.75,0.1261,0.0530,0.1914,0.0609,0.1483,0.0552,0.1275,0.0535,0.1954,0.0622,0.1532,0.0570,---,---,---,0,1.78,2.08,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 0,1 , 0,H,
70,SAT 31,2005-01-08 23:00,法國足總盃,博韋,尼斯,---,---,---,8.00,3.60,1.38,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,0 , 4,A,
71,SAT 32,2005-01-08 23:00,蘇格蘭足總盃,艾布亞夫,鴨巴甸,---,---,---,13.00,5.00,1.18,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,0 , 1,0 , 2,A,
72,SAT 33,2005-01-08 23:00,蘇格蘭足總盃,伊斯菲,鄧弗姆林,---,---,---,11.00,4.70,1.22,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,0 , 0,0 , 0,D,
73,SAT 35,2005-01-08 23:00,蘇格蘭足總盃,喜伯年,登地,1.5485,3.5319,5.2910,1.5485,3.5319,5.2910,---,---,---,1.50,3.70,5.25,0.0312,0.0202,0.0964,0.0273,0.4257,0.0805,0.0312,0.0202,0.0964,0.0273,0.4257,0.0805,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,0 , 0,2 , 0,H,
74,SAT 36,2005-01-08 23:00,蘇格蘭足總盃,基爾馬諾克,馬瑟韋爾,2.2653,3.2003,2.7227,2.2653,3.2003,2.7227,---,---,---,2.25,3.40,2.60,0.0448,0.0198,0.1088,0.0340,0.0844,0.0310,0.0448,0.0198,0.1088,0.0340,0.0844,0.0310,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,2 , 0,2 , 0,H,
75,SAT 38,2005-01-08 23:00,蘇格蘭足總盃,巴特里,赫斯,5.9573,3.6776,1.4725,5.9573,3.6776,1.4725,---,---,---,5.50,3.60,1.50,0.5911,0.0992,0.2206,0.0600,0.0481,0.0327,0.5911,0.0992,0.2206,0.0600,0.0481,0.0327,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,0 , 0,0 , 0,D,
76,SAT 39,2005-01-09 00:00,法國足總盃,馬賽,昂熱,---,---,---,1.18,4.85,13.00,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,1 , 0,2 , 3,A,
77,SAT 40,2005-01-09 00:00,法國足總盃,塞西奈,摩納哥,---,---,---,13.00,6.25,1.12,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,1.55,2.29,,,,,,,,0 , 4,0 , 7,A,
78,SAT 41,2005-01-09 01:00,法國足總盃,加來,歐塞爾,---,---,---,9.50,4.50,1.25,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,0 , 1,0 , 1,A,
79,SAT 42,2005-01-09 01:00,法國足總盃,甘比舒恩,圖盧茲,---,---,---,13.00,5.50,1.15,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,1.60,2.19,,,,,,,,0 , 1,0 , 3,A,
80,SAT 43,2005-01-09 01:30,英格蘭足總盃,普利茅夫,愛華頓,4.4421,3.2811,1.7229,4.4449,3.2837,1.7219,---,---,---,13.00,5.00,1.18,0.3937,0.0886,0.1802,0.0549,0.0902,0.0524,0.3882,0.0873,0.1859,0.0566,0.0884,0.0513,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 2,1 , 3,A,
81,SAT 44,2005-01-09 02:00,法國足總盃,聖迪濟耶,朗斯,---,---,---,13.00,5.50,1.15,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,0 , 2,0 , 4,A,
82,SAT 45,2005-01-09 02:30,法國足總盃,羅德茲,梅斯,---,---,---,7.50,3.60,1.40,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 0,1 , 2,A,
83,SAT 46,2005-01-09 03:00,西班牙甲組聯賽,紐文西亞,畢爾包,2.7751,3.1203,2.3420,2.7808,3.1165,2.3401,---,---,---,2.90,3.00,2.25,0.1566,0.0564,0.1489,0.0477,0.1039,0.0444,0.1551,0.0558,0.1481,0.0475,0.1030,0.0440,---,---,---,0/+0.5,1.89,1.95,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 1,1 , 1,D,
84,SAT 47,2005-01-09 03:00,西班牙甲組聯賽,西維爾,基達菲,1.4211,3.8014,7.0626,1.4204,3.8054,7.0698,---,---,---,1.40,3.75,7.00,0.0421,0.0296,0.1750,0.0460,0.9106,0.1289,0.0425,0.0299,0.1740,0.0457,0.9117,0.1290,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,0 , 0,D,
85,SAT 48,2005-01-09 03:00,法國足總盃,波爾多,伊斯特尼斯,1.4895,3.4138,6.3878,1.4878,3.4193,6.4060,---,---,---,1.55,3.05,6.75,0.0352,0.0236,0.1912,0.0560,0.6586,0.1031,0.0354,0.0238,0.1864,0.0545,0.6751,0.1054,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 0,2 , 0,H,
86,SAT 49,2005-01-09 03:00,法國足總盃,古爾倫,南特,---,---,---,11.00,4.90,1.20,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,0 , 1,0 , 3,A,
87,SAT 50,2005-01-09 03:00,法國足總盃,朗格爾斯,巴黎聖日耳門,---,---,---,19.00,8.00,1.05,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,3.5,1.90,1.80,,,,,,,,0 , 3,1 , 6,A,
88,SAT 51,2005-01-09 03:45,法國足總盃,索察,巴斯蒂亞,1.5814,3.2180,5.5918,1.5814,3.2180,5.5918,---,---,---,1.55,3.20,6.10,0.0383,0.0242,0.1839,0.0571,0.7503,0.1342,0.0383,0.0242,0.1839,0.0571,0.7503,0.1342,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 0,1 , 0,H,
89,SAT 52,2005-01-09 04:45,葡萄牙超級聯賽,士砵亭,賓菲加,2.2856,3.0087,2.9020,2.2856,3.0073,2.9020,---,---,---,2.10,3.10,3.10,0.0948,0.0415,0.1207,0.0401,0.1616,0.0557,0.0948,0.0415,0.1190,0.0396,0.1616,0.0557,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 1,2 , 1,H,
90,SAT 53,2005-01-09 05:00,西班牙甲組聯賽,華倫西亞,利雲特,1.3773,3.9433,7.9080,1.3764,3.9433,7.9211,---,---,---,1.35,3.80,8.50,0.0440,0.0320,0.2263,0.0574,1.0162,0.1285,0.0444,0.0323,0.2263,0.0574,1.0205,0.1288,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,2 , 1,H,
91,SUN 1,2005-01-09 20:15,蘇格蘭足總盃,些路迪,格拉斯哥流浪,2.1794,3.1043,3.0101,2.1794,3.1043,3.0101,---,---,---,2.05,3.10,3.20,0.0972,0.0446,0.1685,0.0543,0.2160,0.0718,0.0972,0.0446,0.1685,0.0543,0.2160,0.0718,---,---,---,0/-0.5,1.80,2.05,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 0,2 , 1,H,
92,SUN 2,2005-01-09 21:45,英格蘭足總盃,葉汀,紐卡素,---,---,---,21.00,4.20,1.20,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,3.5,1.90,1.80,,,,,,,,0 , 0,0 , 2,A,
93,SUN 3,2005-01-09 22:00,意大利甲組聯賽,博洛尼亞,基爾禾,2.0370,2.8988,3.6627,2.0349,2.8957,3.6787,---,---,---,2.15,2.90,3.15,0.0754,0.0370,0.1228,0.0424,0.2998,0.0818,0.0724,0.0356,0.1194,0.0412,0.3050,0.0829,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,1 , 0,3 , 1,H,
94,SUN 4,2005-01-09 22:00,意大利甲組聯賽,費倫天拿,拉素,2.0195,2.9409,3.6709,2.0309,2.9370,3.6541,---,---,---,2.20,2.90,3.10,0.0976,0.0483,0.1277,0.0434,0.2350,0.0640,0.0988,0.0486,0.1273,0.0434,0.2308,0.0632,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 1,2 , 3,A,
95,SUN 5,2005-01-09 22:00,意大利甲組聯賽,國際米蘭,森多利亞,1.5077,3.4409,6.5066,1.5030,3.4530,6.5761,---,---,---,3.20,3.20,2.00,0.0463,0.0307,0.1826,0.0531,0.7714,0.1186,0.0425,0.0283,0.1918,0.0555,0.7872,0.1197,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 1,3 , 2,H,
96,SUN 6,2005-01-09 22:00,意大利甲組聯賽,祖雲達斯,利禾奴,1.2100,5.2137,11.5493,1.2086,5.2249,11.6028,---,---,---,1.25,4.50,10.00,0.0262,0.0217,0.3997,0.0767,2.0108,0.1741,0.0254,0.0210,0.4061,0.0777,2.1712,0.1871,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,2 , 1,4 , 2,H,
97,SUN 7,2005-01-09 22:00,意大利甲組聯賽,萊切,里賈納,1.8860,3.0500,3.9878,1.8807,3.0594,4.0039,---,---,---,1.75,3.20,4.20,0.0739,0.0392,0.1796,0.0589,0.2672,0.0670,0.0680,0.0362,0.1822,0.0596,0.2570,0.0642,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,1 , 1,1 , 1,D,
98,SUN 8,2005-01-09 22:00,意大利甲組聯賽,墨西拿,布雷西亞,2.0513,2.8749,3.6571,2.0457,2.8783,3.6778,---,---,---,2.10,3.00,3.20,0.0684,0.0333,0.1180,0.0411,0.2701,0.0738,0.0672,0.0328,0.1209,0.0420,0.2921,0.0794,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 0,2 , 0,H,
99,SUN 9,2005-01-09 22:00,意大利甲組聯賽,羅馬,阿特蘭大,1.3296,4.1810,8.4354,1.3294,4.1804,8.4510,---,---,---,1.35,4.00,7.75,0.0421,0.0317,0.2201,0.0526,0.8308,0.0985,0.0429,0.0323,0.2191,0.0524,0.8796,0.1041,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,1 , 0,2 , 1,H,
100,SUN 10,2005-01-09 22:00,意大利甲組聯賽,錫耶納,帕爾馬,2.2080,2.8583,3.2865,2.2104,2.8523,3.2867,---,---,---,2.15,3.00,3.10,0.0788,0.0357,0.1050,0.0367,0.1799,0.0547,0.0819,0.0370,0.0999,0.0350,0.1757,0.0534,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 1,0 , 1,A,
101,SUN 11,2005-01-09 22:00,意大利甲組聯賽,烏甸尼斯,卡利亞里,1.6984,3.1361,4.9666,1.7048,3.1249,4.9449,---,---,---,1.67,3.10,5.00,0.0677,0.0398,0.1579,0.0504,0.4022,0.0810,0.0659,0.0387,0.1530,0.0490,0.3657,0.0740,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,1 , 0,2 , 0,H,
102,SUN 12,2005-01-09 22:00,英格蘭足總盃,阿仙奴,史篤城,1.1148,6.6105,15.1162,1.1166,6.6445,15.5409,---,---,---,1.80,3.15,4.00,0.0303,0.0271,0.8267,0.1251,3.1032,0.2053,0.0309,0.0277,0.7492,0.1128,2.9896,0.1924,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,0 , 1,2 , 1,H,
103,SUN 13,2005-01-09 22:15,法國足總盃,尼姆,聖伊天,5.1654,3.1115,1.6485,5.1654,3.1115,1.6485,---,---,---,5.20,3.15,1.62,0.4045,0.0783,0.0738,0.0237,0.0207,0.0126,0.4045,0.0783,0.0738,0.0237,0.0207,0.0126,,,,,,,---,---,---,2.5,2.19,1.60,,,,,,,,2 , 2,3 , 2,H,
104,SUN 14,2005-01-09 23:00,蘇格蘭足總盃,恩華尼斯,聖莊士東,1.6174,3.5094,4.5308,1.6174,3.5094,4.5308,---,---,---,1.62,3.40,4.70,0.0446,0.0276,0.1276,0.0364,0.3372,0.0744,0.0446,0.0276,0.1276,0.0364,0.3372,0.0744,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,1 , 0,H,
105,SUN 15,2005-01-10 00:00,西班牙甲組聯賽,愛斯賓奴,奧沙辛拿,1.9059,3.1854,3.7083,1.9040,3.1860,3.7162,---,---,---,1.95,3.10,3.50,0.0714,0.0375,0.0902,0.0283,0.2020,0.0545,0.0717,0.0377,0.0905,0.0284,0.2134,0.0574,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,3 , 1,4 , 1,H,
106,SUN 16,2005-01-10 00:00,西班牙甲組聯賽,馬略卡,拉科魯尼亞,2.8145,3.1108,2.3131,2.8151,3.1110,2.3133,---,---,---,2.65,3.10,2.35,0.1495,0.0531,0.1497,0.0481,0.0872,0.0377,0.1478,0.0525,0.1497,0.0481,0.0871,0.0377,---,---,---,0/+0.5,1.78,2.08,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,2 , 2,D,
107,SUN 17,2005-01-10 00:00,西班牙甲組聯賽,皇家蘇斯達,阿爾巴塞特,1.6690,3.3267,4.7932,1.6712,3.3267,4.7767,---,---,---,1.75,3.25,4.10,0.0421,0.0252,0.1076,0.0323,0.3838,0.0801,0.0450,0.0269,0.1076,0.0323,0.3845,0.0805,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 1,0 , 2,A,
108,SUN 18,2005-01-10 00:00,西班牙甲組聯賽,桑坦德,馬拉加,1.8486,3.2198,3.9136,1.8463,3.2198,3.9221,---,---,---,1.80,3.20,3.90,0.0693,0.0375,0.1012,0.0314,0.3687,0.0942,0.0680,0.0368,0.1012,0.0314,0.3646,0.0930,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,2 , 0,2 , 1,H,
109,SUN 19,2005-01-10 00:00,西班牙甲組聯賽,薩拉戈薩,貝迪斯,2.1965,3.1379,2.9949,2.1946,3.1324,3.0046,---,---,---,2.15,3.10,3.00,0.0831,0.0378,0.1170,0.0373,0.1475,0.0493,0.0813,0.0371,0.1198,0.0383,0.1471,0.0490,---,---,---,0/-0.5,1.95,1.89,---,---,---,2.5,2.05,1.68,,,,,,,,1 , 0,1 , 0,H,
110,SUN 20,2005-01-10 02:00,西班牙甲組聯賽,馬德里體育會,皇家馬德里,2.9940,3.1175,2.2107,3.0128,3.1196,2.1972,---,---,---,8.00,3.70,1.38,0.2208,0.0737,0.1266,0.0406,0.0893,0.0404,0.2250,0.0747,0.1274,0.0408,0.0865,0.0394,---,---,---,0/+0.5,2.04,1.80,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 1,0 , 3,A,
111,SUN 21,2005-01-10 03:30,意大利甲組聯賽,巴勒莫,AC米蘭,4.5253,3.1088,1.7695,4.5464,3.1118,1.7645,---,---,---,5.50,3.15,1.60,0.5167,0.1142,0.1449,0.0466,0.0586,0.0331,0.5199,0.1144,0.1410,0.0453,0.0569,0.0322,,,,,,,---,---,---,2.5,2.19,1.60,,,,,,,,0 , 0,0 , 0,D,
112,SUN 22,2005-01-10 04:00,西班牙甲組聯賽,維拉利爾,巴塞隆拿,3.8410,3.1972,1.8657,3.8305,3.1973,1.8680,---,---,---,3.75,3.20,1.85,0.2621,0.0682,0.0981,0.0307,0.0814,0.0436,0.2679,0.0699,0.0981,0.0307,0.0825,0.0441,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,1 , 0,3 , 0,H,
113,TUE 1,2005-01-12 03:30,西班牙盃,格拉曼尼,利達,2.8781,3.0549,2.2530,2.8781,3.0549,2.2530,---,---,---,2.50,3.05,2.50,0.1060,0.0368,0.1014,0.0332,0.0730,0.0324,0.1060,0.0368,0.1014,0.0332,0.0730,0.0324,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 0,2 , 0,H,
114,TUE 3,2005-01-12 03:45,蘇格蘭足總盃,利雲斯頓,摩頓,1.3433,4.1574,7.3243,1.3433,4.1574,7.3243,---,---,---,1.35,4.00,7.50,0.0380,0.0283,0.2535,0.0610,0.5688,0.0777,0.0380,0.0283,0.2535,0.0610,0.5688,0.0777,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 1,2 , 1,H,
115,TUE 4,2005-01-12 04:00,英格蘭聯賽盃,利物浦,屈福特,1.2773,4.6147,9.0100,1.2758,4.6261,9.0353,---,---,---,1.20,5.00,11.00,0.0360,0.0282,0.3271,0.0709,1.2711,0.1411,0.0361,0.0283,0.3221,0.0696,1.2657,0.1401,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,0 , 0,1 , 0,H,
116,TUE 5,2005-01-12 04:00,西班牙盃,維爾瓦,西維爾,3.4151,3.1475,1.9625,3.4178,3.1475,1.9616,---,---,---,3.40,3.25,1.90,0.2834,0.0830,0.0933,0.0297,0.1193,0.0608,0.2820,0.0825,0.0933,0.0297,0.1185,0.0604,,,,,,,---,---,---,2.5,2.18,1.60,,,,,,,,0 , 0,0 , 2,A,
117,TUE 6,2005-01-12 04:00,法國甲組聯賽,里爾,馬賽,2.1175,2.9185,3.3875,2.1162,2.9191,3.3900,---,---,---,1.90,2.85,4.10,0.0972,0.0459,0.0913,0.0313,0.3126,0.0923,0.0961,0.0454,0.0914,0.0313,0.3111,0.0918,,,,,,,---,---,---,2.5,2.29,1.55,,,,,,,,0 , 2,1 , 2,A,
118,WED 1,2005-01-12 22:00,意大利盃,帕爾馬,費倫天拿,2.0818,3.0788,3.2431,2.0772,3.0809,3.2534,---,---,---,2.20,3.15,2.80,0.1076,0.0517,0.1548,0.0503,0.2140,0.0660,0.0977,0.0470,0.1487,0.0483,0.1993,0.0613,,,,,,,---,---,---,2.5,2.06,1.68,,,,,,,,0 , 0,0 , 3,A,
