,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,F主,G和,H客,I主,J和,K客,L主,M和,N客,O主,P和,Q客,R主,S主,T和,U和,V客,W客,X主,Y主,Z和,AA和,AB客,AC客,AD球數,AE主,AF客,AG球數,AH主,AI客,AJ球數,AK大,AL細,AM球數,AN大,AO細,AP球數,AQ大,AR細,AS球數,AT大,AU細,AV角球數,AW半場比數,AX半場比數,AY全場比數,AZ全場比數,BA賽果HAD,BB賠率
85,TUE 17,2009-10-28 03:45,蘇格蘭聯賽盃,聖莊士東,登地聯,2.8712,3.2252,2.2184,2.8833,3.2323,2.2381,---,---,---,2.70,3.35,2.20,0.1357,0.0473,0.1537,0.0477,0.0793,0.0357,0.1275,0.0442,0.1619,0.0501,0.0768,0.0343,---,---,---,0/+0.5,1.84,2.00,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,2 , 1,H,
86,TUE 18,2009-10-28 03:45,蘇格蘭聯賽盃,聖美倫,馬瑟韋爾,2.4569,3.1614,2.5951,2.5141,3.1550,2.5791,---,---,---,2.45,3.25,2.45,0.1066,0.0434,0.1437,0.0454,0.1021,0.0394,0.1276,0.0507,0.1407,0.0446,0.0866,0.0336,---,---,---,0,1.95,1.89,---,---,---,2.5,2.05,1.68,,,,,,,,1 , 0,3 , 0,H,
87,TUE 19,2009-10-28 04:00,英格蘭聯賽盃,布力般流浪,彼德堡,1.5854,3.5940,5.3476,1.6496,3.5607,4.8281,---,---,---,1.55,3.65,4.90,0.1175,0.0741,0.2120,0.0590,0.8332,0.1558,0.0773,0.0469,0.2358,0.0662,0.5378,0.1114,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,2 , 1,5 , 2,H,
88,TUE 20,2009-10-28 04:00,英格蘭聯賽盃,熱刺,愛華頓,1.6669,3.5072,4.6590,1.6546,3.5726,4.7112,---,---,---,1.60,3.70,4.60,0.0901,0.0541,0.2080,0.0593,0.5585,0.1199,0.0705,0.0426,0.2015,0.0564,0.3671,0.0779,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,1 , 0,2 , 0,H,
89,TUE 21,2009-10-28 04:15,葡萄牙超級聯賽,甘馬雷斯,士砵亭,3.8864,3.1961,1.8698,3.7901,3.1981,1.9079,---,---,---,3.90,3.00,1.88,0.2957,0.0761,0.1454,0.0455,0.0803,0.0429,0.2514,0.0663,0.1379,0.0431,0.0901,0.0472,,,,,,,---,---,---,2.5,2.30,1.54,,,,,,,,0 , 0,1 , 1,D,
90,TUE 22,2009-10-28 05:00,西班牙盃,艾高干,皇家馬德里,7.1961,4.4550,1.3586,7.2681,4.5466,1.3555,---,---,---,9.50,4.75,1.24,1.1102,0.1543,0.4843,0.1087,0.0734,0.0540,1.0933,0.1504,0.4512,0.0992,0.0551,0.0407,,,,,,,---,---,---,2.5,1.42,2.65,,,,,,,,3 , 0,4 , 0,H,
91,WED 1,2009-10-28 18:00,亞洲聯賽冠軍盃,名古屋鯨魚,伊蒂哈德,1.6802,3.5518,4.2877,1.6897,3.5468,4.2777,---,---,---,1.68,3.95,3.65,0.0481,0.0286,0.1890,0.0532,0.2181,0.0509,0.0621,0.0367,0.1900,0.0536,0.2660,0.0622,,,,,,,---,---,---,2.5,1.52,2.35,,,,,,,,0 , 1,1 , 2,A,
92,WED 2,2009-10-28 23:00,亞洲聯賽冠軍盃,烏姆沙拉爾,浦項制鐵,2.6521,3.2356,2.3595,2.7190,3.2472,2.3191,---,---,---,2.75,3.55,2.10,0.1194,0.0450,0.1415,0.0437,0.0762,0.0323,0.1931,0.0710,0.1482,0.0456,0.1094,0.0472,,,,,,,---,---,---,2.5,1.88,1.82,,,,,,,,0 , 0,1 , 2,A,
93,WED 3,2009-10-29 02:00,德國盃,1860慕尼黑,史浩克04,4.7194,3.4405,1.6638,4.9512,3.5042,1.6321,---,---,---,5.35,3.70,1.50,0.4461,0.0945,0.1962,0.0570,0.0617,0.0371,0.4912,0.0992,0.1890,0.0539,0.0490,0.0300,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 1,0 , 3,A,
94,WED 4,2009-10-29 02:00,德國盃,雲達不來梅,凱沙羅頓,1.3491,4.3661,7.5653,1.3448,4.4382,7.7080,---,---,---,1.28,4.90,7.20,0.0428,0.0317,0.3966,0.0908,0.9395,0.1242,0.0388,0.0289,0.3458,0.0779,0.8325,0.1080,,,,,,,---,---,---,3.5,2.10,1.65,,,,,,,,2 , 0,3 , 0,H,
95,WED 5,2009-10-29 02:00,瑞典超級聯賽,AIK蘇納,奧雷布洛,1.3844,4.1637,7.2635,1.4240,3.9401,7.1622,---,---,---,1.48,3.60,6.00,0.0378,0.0273,0.3044,0.0731,0.8038,0.1107,0.0581,0.0408,0.2588,0.0657,0.7426,0.1037,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,1 , 1,D,
96,WED 6,2009-10-29 02:00,瑞典超級聯賽,赫根,加費萊,1.6290,3.5253,4.9874,1.5843,3.6082,5.3242,---,---,---,1.45,3.90,5.70,0.0708,0.0435,0.1979,0.0561,0.6756,0.1355,0.0476,0.0300,0.1832,0.0508,0.5826,0.1094,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,0 , 0,0 , 0,D,
97,WED 7,2009-10-29 02:00,瑞典超級聯賽,希爾星堡,佐加頓斯,1.7704,3.4041,4.1494,1.7429,3.4988,4.2211,---,---,---,1.67,3.75,3.90,0.0705,0.0398,0.1644,0.0483,0.4254,0.1025,0.0552,0.0317,0.2142,0.0612,0.3302,0.0782,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,0 , 1,0 , 2,A,
98,WED 8,2009-10-29 02:00,瑞典超級聯賽,奧基迪,艾夫斯堡,2.8176,3.2303,2.2854,2.8765,3.2601,2.2592,---,---,---,3.00,3.30,2.05,0.1854,0.0658,0.1388,0.0430,0.1224,0.0535,0.1613,0.0561,0.1385,0.0425,0.0885,0.0392,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 1,1 , 1,D,
99,WED 9,2009-10-29 02:00,瑞典超級聯賽,特利堡,哈馬比,2.2221,3.2325,2.9267,2.3280,3.2132,2.8101,---,---,---,2.25,3.20,2.75,0.1312,0.0590,0.1682,0.0520,0.1827,0.0624,0.1479,0.0635,0.1447,0.0450,0.1311,0.0466,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 1,4 , 2,H,
100,WED 10,2009-10-29 03:00,西班牙盃,艾高恩奴,華倫西亞,5.7434,3.6949,1.5242,5.3499,3.6182,1.5740,---,---,---,4.30,3.50,1.65,0.6374,0.1110,0.2399,0.0649,0.0820,0.0538,0.5327,0.0996,0.1897,0.0524,0.0798,0.0507,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,0 , 1,0 , 1,A,
101,WED 11,2009-10-29 03:00,西班牙盃,切爾達,特內里費,2.4558,3.1185,2.6179,2.3806,3.1454,2.7378,---,---,---,2.30,3.10,2.75,0.0893,0.0364,0.1484,0.0476,0.1198,0.0458,0.0953,0.0400,0.1367,0.0435,0.2141,0.0782,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,2 , 1,2 , 1,H,
102,WED 12,2009-10-29 03:00,西班牙盃,基達菲,愛斯賓奴,2.0862,3.1889,3.1584,1.9752,3.2635,3.4346,---,---,---,1.90,3.30,3.40,0.0699,0.0335,0.1377,0.0432,0.1842,0.0583,0.0918,0.0465,0.1680,0.0515,0.3151,0.0917,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,2 , 0,H,
103,WED 13,2009-10-29 03:00,西班牙盃,靴高斯,艾美利亞,2.3394,3.1449,2.7503,2.2520,3.1953,2.8937,---,---,---,2.20,3.15,2.85,0.0787,0.0336,0.1342,0.0427,0.1315,0.0478,0.0931,0.0413,0.1260,0.0394,0.2100,0.0726,---,---,---,0/-0.5,2.02,1.83,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 1,2 , 1,H,
104,WED 14,2009-10-29 03:00,西班牙盃,梅西亞,拉科魯尼亞,2.9382,3.1868,2.2059,3.0351,3.2054,2.1670,---,---,---,3.00,3.10,2.15,0.1746,0.0594,0.1514,0.0475,0.1302,0.0590,0.2128,0.0701,0.1384,0.0432,0.1013,0.0467,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,0 , 1,A,
105,WED 15,2009-10-29 03:00,西班牙盃,華歷簡奴,畢爾包,2.6650,3.1336,2.4144,2.4867,3.1633,2.5977,---,---,---,2.30,3.20,2.65,0.1344,0.0504,0.1434,0.0458,0.1195,0.0495,0.1105,0.0444,0.1387,0.0438,0.1870,0.0720,---,---,---,0,1.78,2.08,---,---,---,2.5,2.00,1.72,,,,,,,,2 , 0,2 , 0,H,
106,WED 16,2009-10-29 03:00,西班牙盃,薩雷斯,奧沙辛拿,2.5901,3.1017,2.4831,2.7289,3.1216,2.4022,---,---,---,2.95,3.15,2.15,0.1003,0.0387,0.1417,0.0457,0.0922,0.0371,0.2326,0.0852,0.1306,0.0418,0.1105,0.0460,---,---,---,0,2.24,1.68,---,---,---,2.5,2.19,1.60,,,,,,,,0 , 2,1 , 2,A,
107,WED 17,2009-10-29 03:00,西班牙盃,薩拉戈薩,馬拉加,1.9656,3.2147,3.4531,1.7793,3.4259,4.0404,---,---,---,1.70,3.40,4.15,0.0832,0.0423,0.1371,0.0426,0.2287,0.0662,0.0945,0.0531,0.2475,0.0722,0.4615,0.1142,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,1 , 1,D,
108,WED 18,2009-10-29 03:00,荷蘭盃,維迪斯,格羅寧根,2.2958,3.2068,2.7531,2.3372,3.2129,2.7217,---,---,---,2.35,3.35,2.50,0.0949,0.0413,0.1203,0.0375,0.1002,0.0364,0.1195,0.0511,0.1224,0.0381,0.0878,0.0322,---,---,---,0/-0.5,2.17,1.72,---,---,---,2.5,1.78,1.92,,,,,,,,0 , 4,1 , 5,A,
109,WED 19,2009-10-29 03:30,德國盃,法蘭克福,拜仁慕尼黑,4.6868,3.4658,1.6598,4.7305,3.5125,1.6558,---,---,---,4.25,3.70,1.62,0.3585,0.0765,0.1788,0.0516,0.0585,0.0353,0.3555,0.0751,0.1910,0.0544,0.0473,0.0286,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,0 , 3,0 , 4,A,
110,WED 20,2009-10-29 03:30,德國盃,賀芬咸,科布倫斯,1.1878,5.8791,11.1686,1.1866,5.9185,11.7071,---,---,---,1.14,6.20,12.00,0.0324,0.0272,0.6156,0.1047,1.4270,0.1278,0.0282,0.0238,0.6372,0.1077,1.9339,0.1652,,,,,,,---,---,---,3.5,2.10,1.65,,,,,,,,0 , 0,4 , 0,H,
111,WED 21,2009-10-29 03:35,蘇格蘭聯賽盃,些路迪,赫斯,1.3598,4.2472,7.4816,1.3581,4.3182,7.7241,---,---,---,1.35,4.20,7.00,0.0358,0.0263,0.3017,0.0710,0.9130,0.1220,0.0364,0.0268,0.3215,0.0744,0.9596,0.1242,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,0 , 0,0 , 1,A,
112,WED 22,2009-10-29 03:45,英格蘭聯賽盃,阿仙奴,利物浦,2.1322,3.2626,3.0564,1.9607,3.3380,3.5248,---,---,---,1.80,3.40,3.80,0.0809,0.0380,0.1515,0.0464,0.1958,0.0641,0.1068,0.0545,0.2017,0.0604,0.3879,0.1101,---,---,---,-0.5/-1,2.11,1.76,---,---,---,2.5,1.68,2.05,,,,,,,,1 , 1,2 , 1,H,
113,WED 23,2009-10-29 03:45,英格蘭聯賽盃,車路士,保頓,1.3061,4.5679,8.5873,1.2962,4.7585,8.9261,---,---,---,1.28,4.80,8.00,0.0426,0.0326,0.3742,0.0819,1.2488,0.1454,0.0337,0.0260,0.4234,0.0890,1.1437,0.1281,,,,,,,---,---,---,2.5,1.60,2.19,,,,,,,,2 , 0,4 , 0,H,
114,WED 24,2009-10-29 03:45,英格蘭聯賽盃,曼城,斯肯索普,1.1947,5.5913,11.7703,1.1848,5.8842,12.9118,---,---,---,1.13,6.20,13.00,0.0299,0.0251,0.5356,0.0958,1.6019,0.1361,0.0277,0.0234,0.6465,0.1099,2.6305,0.2037,,,,,,,---,---,---,2.5,1.42,2.65,,,,,,,,2 , 1,5 , 1,H,
115,WED 25,2009-10-29 03:45,意大利甲組聯賽,博洛尼亞,錫耶納,2.1879,3.0234,3.2587,2.2466,3.0243,3.2081,---,---,---,2.20,2.90,3.10,0.1155,0.0528,0.1258,0.0416,0.2001,0.0614,0.1231,0.0548,0.1129,0.0373,0.1436,0.0448,---,---,---,0/-0.5,2.00,1.84,---,---,---,2.5,2.20,1.59,,,,,,,,1 , 0,2 , 1,H,
116,WED 26,2009-10-29 03:45,意大利甲組聯賽,卡坦尼亞,基爾禾,2.2040,3.0018,3.2312,2.2010,3.0244,3.2903,---,---,---,2.10,2.95,3.25,0.0753,0.0342,0.1534,0.0511,0.2000,0.0619,0.0745,0.0339,0.1376,0.0455,0.2258,0.0686,---,---,---,0/-0.5,1.87,1.97,---,---,---,2.5,2.20,1.59,,,,,,,,1 , 1,1 , 2,A,
117,WED 27,2009-10-29 03:45,意大利甲組聯賽,熱拿亞,費倫天拿,2.3776,3.0481,2.8796,2.4956,3.0512,2.7823,---,---,---,2.45,3.25,2.45,0.0861,0.0362,0.1487,0.0488,0.1472,0.0511,0.1855,0.0743,0.1519,0.0498,0.1510,0.0543,---,---,---,0,1.97,1.87,---,---,---,2.5,2.05,1.68,,,,,,,,1 , 0,2 , 1,H,
118,WED 28,2009-10-29 03:45,意大利甲組聯賽,祖雲達斯,森多利亞,1.6979,3.3191,4.8780,1.7172,3.3436,4.8464,---,---,---,1.60,3.50,4.70,0.0648,0.0381,0.1606,0.0484,0.4043,0.0829,0.0695,0.0405,0.1653,0.0494,0.4629,0.0955,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,2 , 0,5 , 1,H,
119,WED 29,2009-10-29 03:45,意大利甲組聯賽,拉素,卡利亞里,1.7626,3.2537,4.5264,1.7686,3.2760,4.5780,---,---,---,1.72,3.25,4.30,0.0552,0.0313,0.1608,0.0494,0.3564,0.0787,0.0655,0.0370,0.1493,0.0456,0.3809,0.0832,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,0 , 1,A,
120,WED 30,2009-10-29 03:45,意大利甲組聯賽,利禾奴,阿特蘭大,2.3653,2.9968,2.9448,2.4516,2.9997,2.8724,---,---,---,2.45,2.85,2.75,0.1013,0.0428,0.1421,0.0474,0.1958,0.0665,0.1405,0.0573,0.1389,0.0463,0.1344,0.0468,---,---,---,0,1.84,2.00,---,---,---,2.5,2.25,1.57,,,,,,,,0 , 0,1 , 0,H,
121,WED 31,2009-10-29 03:45,意大利甲組聯賽,拿玻里,AC米蘭,2.7654,3.0458,2.4649,2.7487,3.0704,2.5106,---,---,---,2.50,3.10,2.50,0.1325,0.0479,0.1524,0.0500,0.1053,0.0427,0.1194,0.0434,0.1554,0.0506,0.1438,0.0573,---,---,---,0,1.90,1.94,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 2,2 , 2,D,
122,WED 32,2009-10-29 03:45,意大利甲組聯賽,帕爾馬,巴里,2.0243,3.0718,3.6305,2.0727,3.0502,3.6144,---,---,---,1.95,3.00,3.60,0.0806,0.0398,0.1423,0.0463,0.2640,0.0727,0.0846,0.0408,0.1173,0.0385,0.2525,0.0699,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,0 , 0,2 , 0,H,
123,WED 33,2009-10-29 03:45,意大利甲組聯賽,烏甸尼斯,羅馬,2.4666,3.0807,2.7445,2.2289,3.1203,3.1541,---,---,---,2.10,3.30,2.92,0.1211,0.0491,0.1733,0.0563,0.1720,0.0627,0.1089,0.0489,0.1593,0.0511,0.3259,0.1033,---,---,---,0/-0.5,1.84,2.00,---,---,---,2.5,1.68,2.05,,,,,,,,1 , 1,2 , 1,H,
124,WED 34,2009-10-29 03:45,荷蘭盃,洛達,燕豪芬,5.5992,3.6805,1.5181,5.6997,3.7704,1.5058,---,---,---,5.30,4.10,1.45,0.4913,0.0877,0.2297,0.0624,0.0443,0.0292,0.5125,0.0899,0.2727,0.0723,0.0456,0.0303,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,0 , 1,0 , 2,A,
125,WED 35,2009-10-29 05:00,西班牙盃,利安尼沙,巴塞隆拿,9.2094,5.2476,1.2448,9.1022,5.2354,1.2564,---,---,---,9.50,5.10,1.22,0.8827,0.0958,0.5363,0.1022,0.0416,0.0334,0.8377,0.0920,0.5013,0.0958,0.0280,0.0223,,,,,,,---,---,---,2.5,1.54,2.30,,,,,,,,0 , 1,0 , 2,A,
126,WED 36,2009-10-29 05:30,巴西甲組聯賽,帕拉尼恩斯,山度士,1.9469,3.2375,3.4909,2.0138,3.2195,3.3857,---,---,---,2.10,3.30,2.90,0.0687,0.0353,0.1036,0.0320,0.1778,0.0509,0.1417,0.0704,0.0837,0.0260,0.2155,0.0636,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 0,1 , 1,D,
127,WED 37,2009-10-29 05:30,巴西甲組聯賽,保地花高,紐迪高,1.5892,3.5249,5.1541,1.5466,3.6211,5.6058,---,---,---,1.42,4.10,5.75,0.0544,0.0343,0.1998,0.0567,0.5231,0.1015,0.0438,0.0283,0.2382,0.0658,0.7717,0.1377,,,,,,,---,---,---,2.5,1.54,2.30,,,,,,,,0 , 0,1 , 0,H,
128,WED 38,2009-10-29 07:00,巴西甲組聯賽,高士路,聖安德雷,1.4383,3.8451,6.5531,1.4872,3.7332,6.1474,---,---,---,1.48,3.75,5.50,0.0308,0.0214,0.2029,0.0528,0.6280,0.0958,0.0709,0.0476,0.1517,0.0406,0.5994,0.0975,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,3 , 2,H,
129,WED 39,2009-10-29 07:00,巴西甲組聯賽,甘美奧,艾華爾,1.5773,3.5579,5.2149,1.5856,3.5536,5.2234,---,---,---,1.50,3.95,4.95,0.0397,0.0252,0.1776,0.0499,0.4689,0.0899,0.0391,0.0247,0.1587,0.0447,0.4232,0.0810,,,,,,,---,---,---,2.5,1.52,2.35,,,,,,,,1 , 0,3 , 1,H,
130,WED 40,2009-10-29 07:50,巴西甲組聯賽,普丹迪,法林明高,2.5546,3.1882,2.4827,2.5995,3.2119,2.4490,---,---,---,2.42,3.35,2.42,0.1583,0.0620,0.1064,0.0334,0.1133,0.0456,0.1256,0.0483,0.1397,0.0435,0.1072,0.0438,---,---,---,0,1.89,1.95,---,---,---,2.5,1.68,2.05,,,,,,,,1 , 0,2 , 0,H,
131,WED 41,2009-10-29 07:50,巴西甲組聯賽,聖保羅,國際體育會,1.8512,3.2889,3.7715,1.8350,3.3264,3.8620,---,---,---,1.75,3.50,3.75,0.0555,0.0300,0.1114,0.0339,0.2174,0.0577,0.0445,0.0242,0.1444,0.0434,0.2768,0.0717,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,1 , 0,H,
132,WED 42,2009-10-29 07:50,巴西甲組聯賽,維多利亞,哥連泰斯,2.0269,3.2268,3.2702,2.0151,3.2467,3.3316,---,---,---,1.90,3.50,3.20,0.0575,0.0284,0.0949,0.0294,0.1736,0.0531,0.0636,0.0315,0.1128,0.0348,0.2130,0.0639,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,0 , 0,0 , 1,A,
133,THU 1,2009-10-30 03:45,意大利甲組聯賽,國際米蘭,巴勒莫,1.4288,3.8495,7.5873,1.4074,3.9875,8.1705,---,---,---,1.34,4.10,7.50,0.0521,0.0365,0.2201,0.0572,0.9014,0.1188,0.0437,0.0310,0.2954,0.0741,1.3046,0.1597,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,4 , 0,5 , 3,H,
134,THU 2,2009-10-30 03:45,荷蘭盃,多德勒支,阿積士,9.7128,5.1678,1.2293,9.3844,5.2172,1.2391,---,---,---,8.50,5.40,1.22,1.4069,0.1448,0.4387,0.0849,0.0278,0.0227,1.2245,0.1305,0.4722,0.0905,0.0377,0.0304,,,,,,,---,---,---,2.5,1.38,2.80,,,,,,,,0 , 0,1 , 1,D,
135,THU 3,2009-10-30 04:00,西班牙盃,普亞度蘭奴,維拉利爾,5.0035,3.6033,1.6017,5.0800,3.6489,1.5897,---,---,---,5.50,3.65,1.50,0.6369,0.1273,0.2676,0.0743,0.0872,0.0544,0.6030,0.1187,0.2432,0.0667,0.0564,0.0355,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,1 , 1,D,
136,THU 4,2009-10-30 04:00,西班牙盃,沙拉曼卡,桑坦德,2.5062,3.1235,2.5668,2.6200,3.1444,2.4847,---,---,---,2.68,3.10,2.35,0.1002,0.0400,0.1300,0.0416,0.0938,0.0366,0.1885,0.0719,0.1359,0.0432,0.1073,0.0432,---,---,---,0,2.15,1.73,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,1 , 0,H,
137,THU 5,2009-10-30 04:00,西班牙盃,華拉度列,馬略卡,2.4074,3.1469,2.6607,2.4817,3.1537,2.6130,---,---,---,2.30,3.20,2.65,0.0960,0.0399,0.1336,0.0424,0.1256,0.0472,0.1313,0.0529,0.1376,0.0436,0.1726,0.0660,---,---,---,0,1.76,2.10,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 1,2 , 1,H,
138,THU 6,2009-10-30 07:00,巴西甲組聯賽,富明尼斯,明尼路,2.4105,3.1927,2.6265,2.3563,3.2154,2.7033,---,---,---,2.20,3.35,2.70,0.1146,0.0476,0.1230,0.0385,0.1838,0.0700,0.0714,0.0303,0.1388,0.0432,0.1426,0.0528,---,---,---,0/-0.5,1.98,1.86,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 0,2 , 1,H,
139,THU 7,2009-10-30 07:00,巴西甲組聯賽,彭美拉斯,戈亞斯,1.5707,3.5318,5.2258,1.5839,3.5264,5.2031,---,---,---,1.57,3.75,4.60,0.0479,0.0305,0.1415,0.0401,0.3402,0.0651,0.0673,0.0425,0.1379,0.0391,0.4179,0.0803,,,,,,,---,---,---,2.5,1.59,2.20,,,,,,,,0 , 0,4 , 0,H,
140,THU 8,2009-10-30 07:00,巴西甲組聯賽,利斯菲體育會,哥列迪巴,1.8773,3.2775,3.6992,1.7282,3.3988,4.2815,---,---,---,1.67,3.60,4.10,0.1016,0.0541,0.1666,0.0508,0.4312,0.1166,0.0657,0.0380,0.1589,0.0467,0.4387,0.1025,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,1 , 1,1 , 1,D,
141,THU 9,2009-10-30 10:00,美國職業聯賽,西雅圖海灣者,侯斯頓戴拿模,2.1541,3.1698,3.0781,2.1587,3.1754,3.1008,---,---,---,2.05,3.10,3.20,0.0708,0.0329,0.0839,0.0265,0.1227,0.0399,0.0739,0.0342,0.1026,0.0323,0.1634,0.0527,---,---,---,0/-0.5,1.84,2.00,---,---,---,2.5,2.19,1.60,,,,,,,,0 , 0,0 , 0,D,
142,FRI 1,2009-10-30 17:30,澳洲職業聯賽,布里斯班獅吼,紐卡素噴射機,2.0913,3.1772,3.2261,2.0821,3.2199,3.2511,---,---,---,2.00,3.30,3.15,0.0516,0.0247,0.0887,0.0279,0.1653,0.0513,0.0591,0.0284,0.1366,0.0424,0.1513,0.0465,---,---,---,0/-0.5,1.84,2.00,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 1,1 , 1,D,
143,FRI 2,2009-10-31 01:00,德國乙組聯賽,杜塞爾多夫,卡爾斯魯厄,2.2756,3.1988,2.8388,2.1998,3.2179,3.0011,---,---,---,2.10,3.30,2.90,0.0860,0.0378,0.1121,0.0350,0.1446,0.0509,0.0776,0.0353,0.1292,0.0402,0.2043,0.0681,---,---,---,0/-0.5,1.94,1.90,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 0,1 , 0,H,
144,FRI 3,2009-10-31 01:00,德國乙組聯賽,奧柏侯遜,柏達邦,2.1580,3.1944,3.0526,2.2164,3.2006,2.9793,---,---,---,2.25,3.25,2.70,0.1196,0.0554,0.1258,0.0394,0.1846,0.0605,0.1426,0.0643,0.1295,0.0404,0.1388,0.0466,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 2,3 , 2,H,
145,FRI 4,2009-10-31 01:00,德國乙組聯賽,柏林聯,FSV法蘭克福,1.4440,3.8566,6.6147,1.4429,3.9323,6.6182,---,---,---,1.35,4.40,6.50,0.0397,0.0275,0.2302,0.0597,0.6641,0.1004,0.0372,0.0258,0.2633,0.0670,0.5757,0.0870,,,,,,,---,---,---,2.5,1.54,2.30,,,,,,,,1 , 0,1 , 0,H,
146,FRI 5,2009-10-31 03:30,德國甲組聯賽,多蒙特,哈化柏林,1.4797,3.8543,6.3612,1.5366,3.7789,5.9324,---,---,---,1.55,3.60,5.00,0.0470,0.0318,0.2543,0.0660,0.7054,0.1109,0.0819,0.0533,0.2200,0.0582,0.5519,0.0930,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,2 , 0,H,
147,FRI 6,2009-10-31 03:45,荷蘭甲組聯賽,芬洛,NAC,2.4380,3.2022,2.6470,2.4441,3.2098,2.6500,---,---,---,2.42,3.40,2.42,0.0927,0.0380,0.1382,0.0432,0.1472,0.0556,0.0948,0.0388,0.1372,0.0427,0.1221,0.0461,---,---,---,0,1.92,1.92,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,1 , 1,D,
148,FRI 7,2009-10-31 03:45,英格蘭冠軍聯賽,昆士柏流浪,李斯特城,1.8955,3.2553,3.7282,1.8466,3.3219,3.9370,---,---,---,1.80,3.35,3.70,0.0789,0.0416,0.1357,0.0417,0.2600,0.0698,0.0572,0.0310,0.1833,0.0552,0.3377,0.0858,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 1,1 , 2,A,
149,FRI 8,2009-10-31 03:45,英格蘭甲組聯賽,修安聯,基寧咸,1.9369,3.2489,3.5419,1.9866,3.2407,3.4464,---,---,---,1.92,3.35,3.30,0.0724,0.0374,0.1222,0.0376,0.2241,0.0633,0.0885,0.0445,0.1204,0.0372,0.1662,0.0482,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,1 , 0,H,
150,FRI 9,2009-10-31 04:15,葡萄牙超級聯賽,波圖,比蘭倫斯,1.1790,5.7156,12.9694,1.1735,5.8521,13.9520,---,---,---,1.16,5.40,13.00,0.0232,0.0197,0.5151,0.0901,2.3154,0.1785,0.0228,0.0194,0.6109,0.1044,3.6193,0.2594,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,0 , 0,1 , 1,D,
151,SAT 1,2009-10-31 12:00,日本天皇盃,鹿島鹿角,福岡黃蜂,1.1895,5.4757,10.6275,1.1900,5.5305,10.7973,---,---,---,1.18,5.90,9.50,0.0202,0.0170,0.4027,0.0735,1.2241,0.1152,0.0210,0.0177,0.3707,0.0670,1.3113,0.1214,,,,,,,---,---,---,2.5,1.50,2.40,,,,,,,,3 , 0,3 , 0,H,
152,SAT 2,2009-10-31 12:00,日本天皇盃,京都不死鳥,甲府風林,1.8922,3.2401,3.6262,1.9421,3.2449,3.4750,---,---,---,1.92,3.30,3.35,0.1227,0.0648,0.1012,0.0312,0.4717,0.1301,0.1175,0.0605,0.1313,0.0405,0.3137,0.0903,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,1 , 1,1 , 1,D,
