,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,F主,G和,H客,I主,J和,K客,L主,M和,N客,O主,P和,Q客,R主,S主,T和,U和,V客,W客,X主,Y主,Z和,AA和,AB客,AC客,AD球數,AE主,AF客,AG球數,AH主,AI客,AJ球數,AK大,AL細,AM球數,AN大,AO細,AP球數,AQ大,AR細,AS球數,AT大,AU細,AV角球數,AW半場比數,AX半場比數,AY全場比數,AZ全場比數,BA賽果HAD,BB賠率
,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AV角球數,,,,,BA賽果HAD,BB賠率
64,SAT 9,2008-01-05 23:00,英格蘭足總盃,布里斯托城,米杜士堡,2.8112,3.1683,2.3018,2.7566,3.1653,2.3599,---,---,---,2.60,3.20,2.35,0.1421,0.0505,0.1263,0.0399,0.0950,0.0413,0.1123,0.0408,0.1371,0.0433,0.1374,0.0582,---,---,---,0,1.97,1.87,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 1,1 , 2,A,
65,SAT 10,2008-01-05 23:00,英格蘭足總盃,查爾頓,西布朗,2.3740,3.1765,2.7094,2.4880,3.1676,2.6043,---,---,---,2.50,3.25,2.40,0.0865,0.0364,0.1395,0.0439,0.0988,0.0365,0.1973,0.0793,0.1446,0.0456,0.1220,0.0469,---,---,---,0,2.08,1.78,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 1,1 , 1,D,
66,SAT 11,2008-01-05 23:00,英格蘭足總盃,車路士,昆士柏流浪,1.1293,6.6729,14.9461,1.1613,6.2241,13.3335,---,---,---,1.17,5.40,12.00,0.0254,0.0225,0.6124,0.0918,2.2893,0.1532,0.0574,0.0494,0.6457,0.1037,2.3929,0.1795,,,,,,,---,---,---,2.5,1.60,2.19,,,,,,,,1 , 0,1 , 0,H,
67,SAT 12,2008-01-05 23:00,英格蘭足總盃,高車士打,彼德堡,1.7757,3.3172,4.1715,1.7831,3.3342,4.1548,---,---,---,1.78,3.40,3.75,0.0653,0.0368,0.1294,0.0390,0.2535,0.0608,0.0646,0.0362,0.1526,0.0458,0.2413,0.0581,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 1,1 , 3,A,
68,SAT 13,2008-01-05 23:00,英格蘭足總盃,愛華頓,奧咸,1.1887,5.5644,12.3641,1.1913,5.5977,12.5288,---,---,---,1.17,5.40,12.00,0.0311,0.0262,0.4224,0.0759,1.8762,0.1517,0.0287,0.0241,0.4701,0.0840,2.2854,0.1824,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,0 , 1,0 , 1,A,
69,SAT 14,2008-01-05 23:00,英格蘭足總盃,哈特斯菲爾德,伯明翰,4.5804,3.3673,1.6932,4.6245,3.3814,1.6916,---,---,---,4.25,3.35,1.70,0.3026,0.0661,0.1327,0.0394,0.0669,0.0395,0.3270,0.0707,0.1446,0.0428,0.0616,0.0364,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,1 , 1,2 , 1,H,
70,SAT 15,2008-01-05 23:00,英格蘭足總盃,葉士域治,樸茨茅夫,3.3188,3.2036,2.0521,3.3568,3.2111,2.0420,---,---,---,3.25,3.30,1.95,0.2848,0.0858,0.1166,0.0364,0.1612,0.0786,0.2610,0.0778,0.1404,0.0437,0.1130,0.0554,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,0 , 1,A,
71,SAT 16,2008-01-05 23:00,英格蘭足總盃,諾域治,貝利,1.4289,3.8246,7.0359,1.4136,3.9088,7.2725,---,---,---,1.38,3.85,7.25,0.0492,0.0344,0.2400,0.0628,0.7629,0.1084,0.0412,0.0291,0.3257,0.0833,0.8728,0.1200,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 0,1 , 1,D,
72,SAT 17,2008-01-05 23:00,英格蘭足總盃,普利茅夫,侯城,1.9650,3.2200,3.5003,1.9624,3.2284,3.5289,---,---,---,1.90,3.20,3.50,0.0821,0.0418,0.1188,0.0369,0.2067,0.0590,0.0752,0.0383,0.1327,0.0411,0.2539,0.0719,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,2 , 0,3 , 2,H,
73,SAT 18,2008-01-05 23:00,英格蘭足總盃,普雷斯頓,斯肯索普,2.0160,3.2108,3.3562,2.0035,3.2158,3.4177,---,---,---,2.05,3.20,3.10,0.0730,0.0362,0.1268,0.0395,0.2337,0.0696,0.0671,0.0335,0.1370,0.0426,0.2559,0.0749,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,1 , 0,H,
74,SAT 19,2008-01-05 23:00,英格蘭足總盃,修咸頓,李斯特城,1.9180,3.2361,3.6226,1.9307,3.2403,3.6131,---,---,---,2.00,3.20,3.25,0.0793,0.0413,0.1217,0.0376,0.1565,0.0432,0.0825,0.0428,0.1329,0.0410,0.1593,0.0441,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,2 , 0,2 , 0,H,
75,SAT 20,2008-01-05 23:00,英格蘭足總盃,修安聯,杜根咸,1.4418,3.7843,6.8856,1.4480,3.7916,6.8294,---,---,---,1.48,3.60,6.00,0.0364,0.0252,0.2053,0.0542,0.7311,0.1062,0.0375,0.0259,0.2134,0.0563,0.6848,0.1003,,,,,,,---,---,---,2.5,1.78,1.92,,,,,,,,1 , 1,5 , 2,H,
76,SAT 21,2008-01-05 23:00,英格蘭足總盃,新特蘭,韋根,1.9901,3.2107,3.4413,2.0099,3.2160,3.4099,---,---,---,2.05,3.20,3.20,0.0739,0.0371,0.1210,0.0377,0.1774,0.0516,0.0862,0.0429,0.1343,0.0418,0.1494,0.0438,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,0 , 1,0 , 3,A,
77,SAT 22,2008-01-05 23:00,英格蘭足總盃,史雲斯,哈雲特,1.1882,5.6397,12.2540,1.1826,5.8201,12.6107,---,---,---,1.15,5.50,14.00,0.0223,0.0188,0.4980,0.0883,2.1456,0.1751,0.0244,0.0207,0.7131,0.1225,2.4412,0.1936,,,,,,,---,---,---,2.5,1.55,2.29,,,,,,,,0 , 0,1 , 1,D,
78,SAT 23,2008-01-05 23:00,英格蘭足總盃,史雲頓,班列特,1.5437,3.5682,5.7590,1.5775,3.5173,5.4981,---,---,---,1.57,3.50,5.00,0.0538,0.0348,0.2747,0.0770,0.7258,0.1260,0.0704,0.0446,0.1330,0.0378,0.4092,0.0744,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,0 , 0,1 , 1,D,
79,SAT 24,2008-01-05 23:00,英格蘭足總盃,熱刺,雷丁,1.4753,3.7416,6.3765,1.4016,4.0530,7.2640,---,---,---,1.35,4.30,7.25,0.0502,0.0340,0.2806,0.0750,0.7719,0.1211,0.0607,0.0433,0.4599,0.1135,1.0814,0.1489,,,,,,,---,---,---,2.5,1.48,2.45,,,,,,,,1 , 1,2 , 2,D,
80,SAT 25,2008-01-05 23:00,英格蘭足總盃,燦美爾,赫里福特聯,1.6676,3.4087,4.7070,1.7283,3.3572,4.4549,---,---,---,1.75,3.30,4.00,0.0562,0.0337,0.1439,0.0422,0.2823,0.0600,0.1066,0.0617,0.1391,0.0414,0.3233,0.0726,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,2 , 2,D,
81,SAT 26,2008-01-05 23:00,英格蘭足總盃,屈福特,水晶宮,1.8248,3.2864,3.9810,1.8171,3.3251,3.9719,---,---,---,1.80,3.30,3.80,0.0834,0.0457,0.1424,0.0433,0.3588,0.0901,0.0679,0.0373,0.1921,0.0578,0.3163,0.0796,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 0,2 , 0,H,
82,SAT 27,2008-01-05 23:00,英格蘭足總盃,韋斯咸,曼城,2.2899,3.1756,2.8301,2.3172,3.1793,2.8220,---,---,---,2.35,3.10,2.75,0.0770,0.0336,0.1333,0.0420,0.1146,0.0405,0.0849,0.0367,0.1391,0.0437,0.1276,0.0452,---,---,---,0,1.73,2.15,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 0,0 , 0,D,
83,SAT 28,2008-01-05 23:00,英格蘭甲組聯賽,卡素爾,維爾港,1.5079,3.6145,5.8735,1.5092,3.6341,5.8787,---,---,---,1.55,3.50,5.25,0.0402,0.0267,0.1835,0.0508,0.4863,0.0828,0.0416,0.0276,0.2106,0.0579,0.4613,0.0785,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,0 , 2,3 , 2,H,
84,SAT 29,2008-01-05 23:00,英格蘭甲組聯賽,列斯聯,諾咸頓,1.4406,3.8009,6.6141,1.4760,3.7175,6.3237,---,---,---,1.57,3.45,5.10,0.0514,0.0357,0.1957,0.0515,0.5974,0.0903,0.0772,0.0523,0.1751,0.0471,0.5517,0.0873,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,3 , 0,H,
85,SAT 30,2008-01-05 23:00,蘇格蘭超級聯賽,福爾柯克,鴨巴甸,2.3034,3.2072,2.8070,2.2986,3.2247,2.8146,---,---,---,2.20,3.30,2.75,0.0738,0.0320,0.1003,0.0313,0.1578,0.0562,0.0641,0.0279,0.1211,0.0376,0.1439,0.0511,---,---,---,0/-0.5,2.02,1.83,---,---,---,2.5,1.92,1.78,,,,,,,,0 , 0,0 , 0,D,
86,SAT 31,2008-01-05 23:00,蘇格蘭超級聯賽,赫斯,基爾馬諾克,1.9540,3.2633,3.5329,2.0043,3.2530,3.3989,---,---,---,2.00,3.30,3.15,0.1225,0.0627,0.1134,0.0347,0.3059,0.0866,0.0967,0.0482,0.1148,0.0353,0.2214,0.0651,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 1,1 , 1,D,
87,SAT 32,2008-01-05 23:00,蘇格蘭超級聯賽,恩華尼斯,基特拿,1.4906,3.7049,6.2924,1.4860,3.7331,6.3585,---,---,---,1.53,3.55,5.40,0.0346,0.0232,0.1845,0.0498,0.7223,0.1148,0.0364,0.0245,0.1878,0.0503,0.6635,0.1043,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,3 , 0,3 , 0,H,
88,SAT 33,2008-01-05 23:00,蘇格蘭超級聯賽,格拉斯哥流浪,登地聯,1.2664,4.7964,9.6692,1.2568,4.9385,10.0081,---,---,---,1.22,4.90,10.00,0.0306,0.0241,0.3657,0.0762,1.2446,0.1287,0.0275,0.0219,0.5303,0.1074,1.4008,0.1400,,,,,,,---,---,---,2.5,1.57,2.25,,,,,,,,2 , 0,2 , 0,H,
89,SAT 34,2008-01-05 23:00,蘇格蘭超級聯賽,聖美倫,喜伯年,2.8578,3.2214,2.2583,2.8504,3.2554,2.2639,---,---,---,2.70,3.15,2.30,0.1429,0.0500,0.1025,0.0318,0.0553,0.0245,0.1121,0.0393,0.1459,0.0448,0.0526,0.0232,---,---,---,0/+0.5,1.82,2.03,---,---,---,2.5,2.10,1.65,,,,,,,,2 , 0,2 , 1,H,
90,SAT 35,2008-01-06 01:00,球會賽,國際米蘭,阿積士,1.6868,3.3653,4.5589,1.6826,3.3763,4.6246,---,---,---,1.55,3.75,4.75,0.0356,0.0211,0.0917,0.0273,0.3316,0.0727,0.0371,0.0220,0.1014,0.0300,0.3869,0.0837,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,1 , 1,2 , 2,D,
91,SAT 36,2008-01-06 01:15,英格蘭足總盃,阿士東維拉,曼聯,4.1413,3.2949,1.7934,4.0970,3.3036,1.8158,---,---,---,4.10,3.35,1.75,0.2521,0.0609,0.1321,0.0401,0.0661,0.0369,0.2375,0.0580,0.1517,0.0459,0.0710,0.0391,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,0 , 2,A,
92,SAT 37,2008-01-06 03:00,西班牙甲組聯賽,馬略卡,巴塞隆拿,4.4639,3.3186,1.7506,4.6955,3.3743,1.7194,---,---,---,4.35,3.50,1.65,0.3926,0.0879,0.1541,0.0464,0.0579,0.0331,0.4972,0.1059,0.1825,0.0541,0.0557,0.0324,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 0,0 , 2,A,
93,SAT 38,2008-01-06 03:15,葡萄牙超級聯賽,塞圖巴爾,賓菲加,4.0377,3.2154,1.8241,4.0155,3.2162,1.8365,---,---,---,3.90,3.15,1.82,0.3591,0.0889,0.1189,0.0370,0.0705,0.0386,0.3080,0.0767,0.1215,0.0378,0.0725,0.0395,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,1 , 1,D,
94,SAT 39,2008-01-06 04:00,法國足總盃,南錫,蘭斯,1.3123,4.2537,8.7285,1.3157,4.2495,8.5845,---,---,---,1.35,3.90,8.00,0.0360,0.0275,0.2235,0.0525,1.2169,0.1394,0.0435,0.0331,0.2252,0.0530,1.0037,0.1169,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,2 , 0,2 , 1,H,
95,SAT 40,2008-01-06 04:00,法國足總盃,歐塞爾,聖伊天,2.1986,2.9256,3.1693,2.2198,2.9203,3.1500,---,---,---,2.15,2.90,3.20,0.1240,0.0564,0.0961,0.0329,0.1786,0.0564,0.1362,0.0614,0.0989,0.0339,0.1736,0.0551,,,,,,,---,---,---,2.5,2.29,1.55,,,,,,,,2 , 1,2 , 2,D,
96,SAT 41,2008-01-06 04:00,法國足總盃,羅連安特,華倫西恩斯,2.1668,2.9262,3.2165,2.1779,2.9333,3.1938,---,---,---,2.10,2.95,3.25,0.0645,0.0298,0.1004,0.0343,0.1740,0.0541,0.0736,0.0338,0.1247,0.0425,0.1564,0.0490,---,---,---,0/-0.5,1.93,1.91,---,---,---,2.5,2.45,1.48,,,,,,,,0 , 0,2 , 1,H,
97,SAT 42,2008-01-06 04:00,法國足總盃,尼斯,勒哈弗爾,1.6420,3.2990,5.0299,1.7467,3.2050,4.5219,---,---,---,1.72,3.10,4.55,0.0900,0.0548,0.1541,0.0467,0.4472,0.0889,0.1501,0.0860,0.1598,0.0498,0.5085,0.1125,,,,,,,---,---,---,2.5,2.19,1.60,,,,,,,,1 , 0,1 , 1,D,
98,SAT 43,2008-01-06 04:00,法國足總盃,色當,卡昂,2.7946,2.8724,2.4679,2.7968,2.8788,2.4689,---,---,---,2.65,2.90,2.50,0.1245,0.0445,0.1049,0.0365,0.0883,0.0358,0.1105,0.0395,0.1179,0.0410,0.0950,0.0385,---,---,---,0,1.97,1.87,---,---,---,2.5,2.35,1.52,,,,,,,,2 , 0,3 , 2,H,
99,SAT 44,2008-01-06 05:00,西班牙甲組聯賽,愛斯賓奴,維拉利爾,2.2053,3.1565,3.0732,2.2352,3.1460,3.0550,---,---,---,2.25,3.20,2.75,0.0663,0.0301,0.1393,0.0441,0.1697,0.0552,0.0972,0.0435,0.1352,0.0430,0.1445,0.0473,---,---,---,0/-0.5,2.08,1.78,---,---,---,2.5,1.92,1.78,,,,,,,,3 , 0,3 , 0,H,
100,SAT 45,2008-01-06 05:15,葡萄牙超級聯賽,博維斯塔,士砵亭,4.3848,3.2921,1.7381,4.3961,3.2871,1.7460,---,---,---,5.00,3.10,1.67,0.4099,0.0935,0.1402,0.0426,0.0676,0.0389,0.4017,0.0914,0.1501,0.0457,0.0602,0.0345,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,1 , 0,2 , 0,H,
101,SUN 1,2008-01-06 22:00,英格蘭足總盃,般尼,阿仙奴,7.9227,4.1998,1.3542,8.3517,4.2318,1.3467,---,---,---,8.00,4.10,1.33,0.8667,0.1094,0.2234,0.0532,0.0403,0.0297,1.2516,0.1499,0.2251,0.0532,0.0396,0.0294,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 1,0 , 2,A,
102,SUN 2,2008-01-06 22:00,英格蘭足總盃,打比郡,錫周三,1.7987,3.2719,4.1155,1.8561,3.2553,3.9319,---,---,---,1.85,3.25,3.65,0.0649,0.0361,0.1265,0.0387,0.2244,0.0545,0.1080,0.0582,0.1195,0.0367,0.2761,0.0702,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,2 , 2,2 , 2,D,
103,SUN 3,2008-01-06 22:00,英格蘭足總盃,富咸,布里斯托流浪,1.3463,4.2465,7.9726,1.3771,4.1791,7.4947,---,---,---,1.38,3.90,7.00,0.0458,0.0340,0.2432,0.0573,0.5620,0.0705,0.0611,0.0444,0.2337,0.0559,0.7434,0.0992,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 1,2 , 2,D,
104,SUN 4,2008-01-07 00:00,西班牙甲組聯賽,拉科魯尼亞,馬德里體育會,2.9742,3.1471,2.2729,3.0251,3.1492,2.2586,---,---,---,3.00,3.10,2.15,0.1782,0.0599,0.1356,0.0431,0.1035,0.0455,0.2055,0.0679,0.1351,0.0429,0.1036,0.0459,---,---,---,0/+0.5,1.85,1.99,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 1,0 , 3,A,
105,SUN 5,2008-01-07 00:00,西班牙甲組聯賽,基達菲,華拉度列,1.9402,3.2132,3.7275,1.9493,3.1942,3.7651,---,---,---,1.90,3.10,3.65,0.0715,0.0368,0.1367,0.0425,0.2442,0.0655,0.0827,0.0424,0.1214,0.0380,0.2485,0.0660,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,0 , 3,A,
106,SUN 6,2008-01-07 00:00,西班牙甲組聯賽,梅西亞,奧沙辛拿,2.3208,3.1138,2.9099,2.3513,3.1099,2.8940,---,---,---,2.25,2.95,2.95,0.0926,0.0399,0.1335,0.0429,0.1412,0.0485,0.1108,0.0471,0.1294,0.0416,0.1310,0.0453,---,---,---,0/-0.5,2.13,1.74,---,---,---,2.5,2.35,1.52,,,,,,,,0 , 0,2 , 0,H,
107,SUN 7,2008-01-07 00:00,西班牙甲組聯賽,維爾瓦,艾美利亞,2.0916,3.1589,3.3286,2.0755,3.1602,3.4198,---,---,---,2.10,2.95,3.25,0.0933,0.0446,0.1230,0.0389,0.1910,0.0574,0.0791,0.0381,0.1194,0.0378,0.2419,0.0707,---,---,---,0/-0.5,1.83,2.02,---,---,---,2.5,2.40,1.50,,,,,,,,1 , 1,1 , 1,D,
108,SUN 8,2008-01-07 00:00,西班牙甲組聯賽,桑坦德,畢爾包,1.9992,3.1786,3.5625,2.0219,3.1686,3.5589,---,---,---,2.00,3.00,3.45,0.0826,0.0413,0.1240,0.0390,0.2258,0.0634,0.1005,0.0497,0.1167,0.0368,0.2067,0.0581,---,---,---,0/-0.5,1.85,1.99,---,---,---,2.5,2.33,1.53,,,,,,,,1 , 0,1 , 0,H,
109,SUN 9,2008-01-07 00:00,西班牙甲組聯賽,華倫西亞,利雲特,1.3754,4.1375,7.9932,1.3440,4.3386,8.5862,---,---,---,1.33,4.05,8.00,0.0388,0.0282,0.2873,0.0694,0.8582,0.1074,0.0354,0.0264,0.4379,0.1009,1.1899,0.1386,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,0 , 0,0 , 0,D,
110,SUN 10,2008-01-07 00:00,英格蘭足總盃,盧頓,利物浦,9.9291,4.8108,1.2601,9.9472,4.8189,1.2664,---,---,---,9.00,4.70,1.25,1.1045,0.1112,0.3387,0.0704,0.0299,0.0237,1.1905,0.1197,0.3908,0.0811,0.0334,0.0263,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,0 , 0,1 , 1,D,
111,SUN 11,2008-01-07 00:00,葡萄牙超級聯賽,費利拿,利亞拿,2.0747,3.1362,3.2799,2.1199,3.1214,3.2309,---,---,---,2.15,2.85,3.25,0.1078,0.0520,0.0906,0.0289,0.1903,0.0580,0.1235,0.0582,0.0874,0.0280,0.1805,0.0559,---,---,---,0/-0.5,2.00,1.84,---,---,---,2.5,2.45,1.48,,,,,,,,0 , 0,2 , 1,H,
112,SUN 12,2008-01-07 00:00,葡萄牙超級聯賽,馬里迪莫,歷索斯,1.7614,3.2554,4.3054,1.8412,3.1822,4.0660,---,---,---,1.90,2.90,4.00,0.0641,0.0364,0.1209,0.0371,0.3410,0.0792,0.1121,0.0609,0.1181,0.0371,0.3229,0.0794,,,,,,,---,---,---,2.5,2.40,1.50,,,,,,,,2 , 1,2 , 1,H,
113,SUN 13,2008-01-07 02:00,西班牙甲組聯賽,皇家馬德里,薩拉戈薩,1.3132,4.5085,8.9373,1.3081,4.5868,9.1240,---,---,---,1.33,4.30,7.25,0.0314,0.0239,0.3052,0.0677,0.8695,0.0973,0.0364,0.0278,0.3762,0.0820,0.9385,0.1029,,,,,,,---,---,---,2.5,1.57,2.25,,,,,,,,0 , 0,2 , 0,H,
114,SUN 14,2008-01-07 02:00,英格蘭足總盃,史篤城,紐卡素,3.0342,3.1928,2.1797,3.0238,3.2126,2.1935,---,---,---,2.95,3.25,2.10,0.1740,0.0574,0.1234,0.0387,0.0877,0.0402,0.1606,0.0531,0.1499,0.0466,0.0832,0.0379,---,---,---,0/+0.5,1.97,1.87,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,0 , 0,D,
115,SUN 15,2008-01-07 02:00,葡萄牙超級聯賽,艾馬多拉,甘馬雷斯,2.8446,3.0271,2.3600,2.9415,3.0182,2.3250,---,---,---,2.85,2.90,2.35,0.1880,0.0661,0.1045,0.0345,0.0972,0.0412,0.2583,0.0878,0.0972,0.0322,0.0897,0.0386,---,---,---,0/+0.5,1.87,1.97,---,---,---,2.5,2.33,1.53,,,,,,,,0 , 1,4 , 1,H,
116,SUN 16,2008-01-07 03:45,法國足總盃,比斯特,摩納哥,3.7127,3.0201,1.9522,3.5822,3.0066,2.0128,---,---,---,3.10,2.90,2.20,0.2638,0.0710,0.0945,0.0313,0.0697,0.0357,0.2408,0.0672,0.0931,0.0310,0.1318,0.0655,,,,,,,---,---,---,2.5,2.35,1.52,,,,,,,,1 , 0,1 , 1,D,
117,SUN 17,2008-01-07 04:00,西班牙甲組聯賽,西維爾,貝迪斯,1.5910,3.4070,5.8189,1.5930,3.4354,5.8614,---,---,---,1.53,3.50,5.50,0.0544,0.0342,0.1806,0.0530,0.8359,0.1436,0.0431,0.0271,0.1892,0.0551,0.7318,0.1248,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,2 , 0,3 , 0,H,
118,SUN 18,2008-01-07 04:15,葡萄牙超級聯賽,波圖,拿華,1.1940,5.3672,12.1117,1.1918,5.4638,12.5264,---,---,---,1.17,5.00,15.00,0.0232,0.0195,0.4553,0.0848,2.2108,0.1825,0.0241,0.0202,0.5030,0.0921,2.5840,0.2063,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,1 , 0,H,
119,MON 1,2008-01-07 22:00,球會賽,史特加,阿積士,2.6571,3.1779,2.4225,2.6763,3.1683,2.4121,---,---,---,2.60,3.40,2.25,0.1394,0.0525,0.1136,0.0358,0.0936,0.0386,0.1616,0.0604,0.1060,0.0335,0.0961,0.0399,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,0 , 0,1 , 0,H,
120,MON 2,2008-01-08 01:00,球會賽,國際米蘭,國際體育會,1.6614,3.4094,4.8329,1.6505,3.4274,4.9102,---,---,---,1.55,3.60,5.00,0.0576,0.0347,0.1444,0.0424,0.5043,0.1043,0.0623,0.0377,0.1562,0.0456,0.5168,0.1053,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 1,1 , 2,A,
121,MON 3,2008-01-08 03:45,葡萄牙超級聯賽,比蘭倫斯,國民隊,1.8470,3.1900,3.9608,1.8723,3.1696,3.9440,---,---,---,1.90,2.75,4.30,0.0586,0.0317,0.1304,0.0409,0.2789,0.0704,0.0803,0.0429,0.1274,0.0402,0.2804,0.0711,,,,,,,---,---,---,2.5,2.70,1.40,,,,,,,,0 , 0,1 , 1,D,
122,TUE 1,2008-01-09 03:45,英格蘭聯賽盃,車路士,愛華頓,1.6827,3.3864,4.8095,1.7483,3.3329,4.5382,---,---,---,1.75,3.35,4.10,0.0683,0.0406,0.1264,0.0373,0.3878,0.0806,0.1100,0.0629,0.1279,0.0384,0.3825,0.0843,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,1 , 0,2 , 1,H,
123,TUE 2,2008-01-09 03:45,英格蘭甲組聯賽,奧連特,燦美爾,2.1438,3.1850,3.0505,2.1479,3.1992,3.0552,---,---,---,2.20,3.10,2.90,0.0758,0.0354,0.1172,0.0368,0.1582,0.0519,0.0709,0.0330,0.1397,0.0437,0.1538,0.0503,---,---,---,0/-0.5,1.93,1.91,---,---,---,2.5,2.10,1.65,,,,,,,,1 , 0,3 , 0,H,
124,TUE 3,2008-01-09 03:45,英格蘭甲組聯賽,伊奧維,華素爾,2.1913,3.1732,2.9725,2.2044,3.1813,2.9618,---,---,---,2.15,3.05,3.05,0.0600,0.0274,0.1252,0.0394,0.1383,0.0465,0.0646,0.0293,0.1369,0.0430,0.1459,0.0492,---,---,---,0/-0.5,1.92,1.92,---,---,---,2.5,2.25,1.57,,,,,,,,0 , 0,0 , 2,A,
125,WED 4,2008-01-10 03:00,西班牙盃,貝迪斯,華倫西亞,2.6035,3.0955,2.4994,2.7673,3.1166,2.3910,---,---,---,2.75,3.10,2.30,0.1172,0.0450,0.1151,0.0372,0.0898,0.0359,0.2455,0.0887,0.1213,0.0389,0.1249,0.0522,---,---,---,0/+0.5,1.79,2.06,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 2,1 , 2,A,
126,WED 5,2008-01-10 03:00,西班牙盃,畢爾包,愛斯賓奴,2.6530,3.0812,2.4626,2.6391,3.0976,2.4907,---,---,---,2.50,3.10,2.50,0.1119,0.0422,0.1212,0.0393,0.0852,0.0346,0.1050,0.0398,0.1236,0.0399,0.1082,0.0435,---,---,---,0,1.94,1.90,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 0,1 , 1,D,
127,WED 6,2008-01-10 03:00,西班牙盃,基達菲,利雲特,1.5310,3.5428,5.8222,1.5165,3.6061,6.0000,---,---,---,1.48,3.55,6.00,0.0562,0.0367,0.1575,0.0445,0.5657,0.0972,0.0471,0.0311,0.2143,0.0594,0.6349,0.1058,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 0,3 , 0,H,
128,WED 8,2008-01-10 03:00,西班牙盃,維爾瓦,維拉利爾,2.6209,3.1022,2.4751,2.7718,3.1227,2.3848,---,---,---,2.90,3.10,2.20,0.1189,0.0454,0.1187,0.0383,0.0881,0.0356,0.2452,0.0885,0.1274,0.0408,0.1274,0.0534,---,---,---,0/+0.5,1.82,2.03,---,---,---,2.5,2.10,1.65,,,,,,,,1 , 0,1 , 0,H,
129,WED 10,2008-01-10 03:00,西班牙盃,薩拉戈薩,桑坦德,2.0060,3.1480,3.4563,1.8791,3.2218,3.8952,---,---,---,1.80,3.30,3.80,0.0852,0.0425,0.1113,0.0354,0.3015,0.0872,0.1018,0.0542,0.1405,0.0436,0.5523,0.1418,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,1 , 0,1 , 1,D,
130,WED 1,2008-01-10 03:30,葡萄牙聯賽盃,比拉馬,彭拿費爾,1.6779,3.3313,4.6683,1.7523,3.2832,4.3530,---,---,---,1.85,3.10,3.85,0.0680,0.0405,0.1098,0.0330,0.3670,0.0786,0.1295,0.0739,0.1105,0.0337,0.3968,0.0912,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,1 , 1,1 , 1,D,
131,WED 2,2008-01-10 03:45,英格蘭聯賽盃,阿仙奴,熱刺,2.0109,3.2355,3.4429,2.0122,3.2356,3.4849,---,---,---,1.95,3.30,3.35,0.0938,0.0466,0.1300,0.0402,0.2140,0.0622,0.0860,0.0427,0.1404,0.0434,0.2268,0.0651,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,0 , 1,1 , 1,D,
