,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,F主,G和,H客,I主,J和,K客,L主,M和,N客,O主,P和,Q客,R主,S主,T和,U和,V客,W客,X主,Y主,Z和,AA和,AB客,AC客,AD球數,AE主,AF客,AG球數,AH主,AI客,AJ球數,AK大,AL細,AM球數,AN大,AO細,AP球數,AQ大,AR細,AS球數,AT大,AU細,AV角球數,AW半場比數,AX半場比數,AY全場比數,AZ全場比數,BA賽果HAD,BB賠率
67,SUN 26,2010-06-06 14:00,盃賽,FC江原,FC慶南,5.5740,3.6713,1.5183,5.9328,3.9040,1.4828,---,---,---,5.90,4.40,1.38,0.5297,0.0950,0.1654,0.0451,0.0182,0.0120,0.8897,0.1500,0.4734,0.1213,0.0696,0.0469,,,,,,,---,---,---,2.5,1.54,2.30,,,,,,,,0 , 1,1 , 2,A,
68,SUN 27,2010-06-06 14:00,盃賽,仁川聯,浦項制鐵,2.3819,3.1483,2.6652,2.3733,3.1550,2.7083,---,---,---,2.30,3.40,2.55,0.0709,0.0298,0.0801,0.0255,0.0960,0.0360,0.0719,0.0303,0.0881,0.0279,0.1360,0.0502,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,1 , 1,D,
69,SUN 28,2010-06-06 14:00,盃賽,水原藍翼,全北汽車,2.7366,3.1598,2.3268,2.7083,3.1666,2.3766,---,---,---,2.55,3.40,2.30,0.0863,0.0315,0.0759,0.0240,0.0583,0.0251,0.0956,0.0353,0.0835,0.0264,0.1150,0.0484,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,0 , 2,1 , 3,A,
70,SUN 29,2010-06-06 14:00,盃賽,蔚山現代,尚州尚武,1.4826,3.7021,5.9641,1.5156,3.6908,5.7338,---,---,---,1.55,3.75,4.75,0.0250,0.0169,0.1262,0.0341,0.6247,0.1047,0.0700,0.0462,0.1767,0.0479,0.5726,0.0999,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,2 , 0,H,
71,SUN 30,2010-06-06 14:00,日本聯賽盃,FC東京,京都不死鳥,1.7358,3.3590,4.2087,1.8365,3.2919,3.9494,---,---,---,1.90,3.40,3.30,0.0450,0.0259,0.1037,0.0309,0.2343,0.0557,0.1658,0.0903,0.1197,0.0364,0.3860,0.0977,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,1 , 0,H,
72,SUN 31,2010-06-06 15:00,日本乙組聯賽,千葉市原,FC愛媛,1.5475,3.5802,5.3472,1.5374,3.6123,5.4821,---,---,---,1.48,3.80,5.50,0.0271,0.0175,0.1386,0.0387,0.3806,0.0712,0.0320,0.0208,0.1474,0.0408,0.4997,0.0911,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,3 , 0,3 , 0,H,
73,SUN 32,2010-06-06 15:00,日本乙組聯賽,北九州向日葵,甲府風林,5.0172,3.5442,1.5870,5.3215,3.6047,1.5544,---,---,---,5.75,3.85,1.45,0.5874,0.1171,0.1273,0.0359,0.0571,0.0360,0.6325,0.1189,0.1556,0.0432,0.0501,0.0322,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,0 , 0,0 , 0,D,
74,SUN 33,2010-06-07 00:00,挪威超級聯賽,莫迪,利尼史特朗,2.1891,3.2808,2.9625,2.1501,3.3205,3.0427,---,---,---,1.90,3.50,3.20,0.0647,0.0296,0.1538,0.0469,0.1271,0.0429,0.0695,0.0323,0.1743,0.0525,0.1639,0.0539,,,,,,,---,---,---,2.5,1.55,2.29,,,,,,,,1 , 0,3 , 3,D,
75,SUN 34,2010-06-07 00:00,挪威超級聯賽,奧特足球會,漢福斯,1.3931,4.1758,7.1273,1.3804,4.3101,7.3084,---,---,---,1.30,4.70,7.00,0.0373,0.0268,0.2792,0.0669,0.7020,0.0985,0.0356,0.0258,0.3674,0.0853,0.7720,0.1056,,,,,,,---,---,---,2.5,1.48,2.45,,,,,,,,1 , 0,1 , 0,H,
76,SUN 35,2010-06-07 00:00,挪威超級聯賽,洛辛堡,干斯雲加,1.1773,6.1390,11.8690,1.1676,6.3438,13.0342,---,---,---,1.09,7.00,17.00,0.0261,0.0222,0.6237,0.1016,2.1098,0.1778,0.0279,0.0239,0.7798,0.1229,2.6729,0.2051,,,,,,,---,---,---,3.5,2.00,1.72,,,,,,,,3 , 0,4 , 0,H,
77,SUN 36,2010-06-07 00:00,挪威超級聯賽,辛迪夫佐特,史達比克,3.5000,3.3524,1.9459,3.8427,3.4550,1.8410,---,---,---,3.85,3.55,1.72,0.1951,0.0557,0.1676,0.0500,0.0974,0.0500,0.3710,0.0965,0.2089,0.0605,0.0743,0.0404,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,1 , 1,D,
78,SUN 37,2010-06-07 00:00,挪威超級聯賽,華拉倫加,侯格辛特,1.5392,3.6823,5.6866,1.5006,3.8323,6.0153,---,---,---,1.44,4.00,5.60,0.0496,0.0322,0.2121,0.0576,0.4948,0.0870,0.0481,0.0320,0.2405,0.0628,0.5559,0.0924,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,3 , 0,5 , 2,H,
79,SUN 38,2010-06-07 02:00,挪威超級聯賽,白蘭恩,阿里辛特,2.0130,3.3074,3.3616,1.9338,3.3882,3.5668,---,---,---,1.85,3.60,3.30,0.0919,0.0456,0.1340,0.0405,0.1669,0.0496,0.0718,0.0371,0.1852,0.0547,0.2311,0.0648,,,,,,,---,---,---,2.5,1.59,2.20,,,,,,,,2 , 0,2 , 1,H,
80,SUN 39,2010-06-07 03:00,巴西甲組聯賽,明尼路,施亞拉,1.6649,3.4126,4.5830,1.6967,3.3982,4.4819,---,---,---,1.67,3.60,4.05,0.0614,0.0369,0.1821,0.0534,0.3145,0.0686,0.0844,0.0498,0.1538,0.0453,0.2535,0.0566,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,0 , 1,A,
81,SUN 40,2010-06-07 03:00,巴西甲組聯賽,保地花高,哥連泰斯,2.2584,3.1810,2.8101,2.4748,3.1831,2.5788,---,---,---,2.42,3.35,2.42,0.0901,0.0399,0.1441,0.0453,0.1127,0.0401,0.1727,0.0698,0.1400,0.0440,0.1381,0.0535,---,---,---,0,1.89,1.95,---,---,---,2.5,1.68,2.05,,,,,,,,0 , 1,2 , 2,D,
82,SUN 41,2010-06-07 03:00,巴西甲組聯賽,山度士,華斯高,1.3891,4.0919,6.8635,1.3700,4.2099,7.1931,---,---,---,1.30,4.50,7.50,0.0459,0.0330,0.3352,0.0819,0.6577,0.0958,0.0373,0.0272,0.3215,0.0764,0.7206,0.1002,,,,,,,---,---,---,2.5,1.48,2.45,,,,,,,,1 , 0,4 , 0,H,
83,SUN 42,2010-06-07 03:00,巴西甲組聯賽,聖保羅,甘美奧,1.6459,3.4403,4.6827,1.6255,3.4862,4.9161,---,---,---,1.54,3.65,5.00,0.0532,0.0324,0.1781,0.0518,0.2762,0.0590,0.0477,0.0293,0.1656,0.0475,0.4571,0.0930,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 1,3 , 1,H,
84,SUN 43,2010-06-07 05:30,巴西甲組聯賽,戈亞尼恩斯,高士路,2.9433,3.1877,2.1856,3.4524,3.2534,1.9829,---,---,---,3.35,3.50,1.85,0.1818,0.0618,0.1368,0.0429,0.0807,0.0369,0.4000,0.1159,0.1578,0.0485,0.1098,0.0554,---,---,---,0/+0.5,2.20,1.70,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 1,2 , 1,H,
85,SUN 44,2010-06-07 05:30,巴西甲組聯賽,古蘭尼,普丹迪,2.1520,3.2025,2.9928,2.0847,3.2342,3.1717,---,---,---,1.90,3.45,3.25,0.0664,0.0308,0.1257,0.0392,0.1643,0.0549,0.0871,0.0418,0.1386,0.0429,0.2986,0.0941,---,---,---,0/-0.5,1.70,2.20,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 0,1 , 0,H,
86,SUN 45,2010-06-07 05:30,巴西甲組聯賽,國際體育會,彭美拉斯,1.7212,3.3660,4.3686,1.6408,3.4917,4.8606,---,---,---,1.48,3.85,5.30,0.0722,0.0420,0.1789,0.0531,0.4292,0.0983,0.0613,0.0374,0.2113,0.0605,0.6231,0.1282,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,0 , 1,1 , 1,D,
87,MON 21,2010-06-07 23:00,國際賽,坦桑尼亞,巴西,24.3228,9.9505,1.0475,29.6215,10.8666,1.0406,---,---,---,30.00,11.00,1.03,9.6804,0.3980,2.3740,0.2386,0.0218,0.0208,16.3405,0.5516,3.0285,0.2787,0.0182,0.0175,,,,,,,---,---,---,3.5,1.59,2.20,,,,,,,,0 , 2,1 , 5,A,
88,MON 22,2010-06-08 01:00,挪威超級聯賽,史達,維京,2.3018,3.2291,2.8044,2.4577,3.2358,2.6404,---,---,---,2.35,3.30,2.55,0.0682,0.0296,0.1336,0.0414,0.1334,0.0476,0.1579,0.0643,0.1443,0.0446,0.1302,0.0493,---,---,---,0/-0.5,2.17,1.72,---,---,---,2.5,1.59,2.20,,,,,,,,0 , 0,1 , 1,D,
89,TUE 41,2010-06-08 22:30,國際賽,葡萄牙,莫桑比克,1.1238,6.8974,15.5883,1.1103,7.3634,18.4228,---,---,---,1.08,6.80,20.00,0.0294,0.0262,1.1163,0.1618,3.4678,0.2225,0.0285,0.0257,1.2888,0.1750,7.2056,0.3911,,,,,,,---,---,---,2.5,1.45,2.55,,,,,,,,0 , 0,3 , 0,H,
90,TUE 42,2010-06-09 04:00,國際賽,西班牙,波蘭,1.1856,5.8462,11.9062,1.1720,6.0816,13.1160,---,---,---,1.12,6.20,15.00,0.0327,0.0276,0.6954,0.1190,2.0408,0.1714,0.0285,0.0243,0.6700,0.1102,2.7480,0.2095,,,,,,,---,---,---,2.5,1.52,2.35,,,,,,,,2 , 0,6 , 0,H,
91,WED 41,2010-06-09 18:00,日本聯賽盃,大阪櫻花,FC東京,3.3243,3.2433,2.0048,3.2352,3.2391,2.0560,---,---,---,3.25,3.45,1.90,0.2043,0.0614,0.0955,0.0294,0.0976,0.0487,0.1325,0.0410,0.1035,0.0319,0.0935,0.0455,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,1 , 0,1 , 2,A,
92,WED 42,2010-06-09 18:00,日本聯賽盃,磐田山葉,山形山神,1.9080,3.2629,3.5820,1.9246,3.2742,3.5544,---,---,---,1.80,3.55,3.50,0.0614,0.0322,0.1485,0.0455,0.1741,0.0486,0.0717,0.0373,0.1544,0.0472,0.1633,0.0459,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,4 , 0,5 , 0,H,
93,WED 43,2010-06-09 18:00,日本聯賽盃,名古屋鯨魚,新潟天鵝,1.9740,3.2490,3.4214,2.0214,3.2414,3.3290,---,---,---,2.00,3.45,3.00,0.1169,0.0592,0.0975,0.0300,0.2523,0.0737,0.1012,0.0501,0.0938,0.0289,0.1653,0.0497,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 1,0 , 2,A,
94,WED 44,2010-06-09 18:00,日本聯賽盃,大宮松鼠,仙台維加泰,2.4100,3.1642,2.6376,2.4380,3.1703,2.6317,---,---,---,2.35,3.30,2.55,0.0810,0.0336,0.0848,0.0268,0.1180,0.0447,0.0991,0.0407,0.0907,0.0286,0.1042,0.0396,---,---,---,0,1.91,1.93,---,---,---,2.5,2.15,1.62,,,,,,,,0 , 2,0 , 4,A,
95,WED 45,2010-06-09 18:00,日本聯賽盃,湘南比馬,神戶勝利船,2.5812,3.1675,2.4577,2.6034,3.1809,2.4521,---,---,---,2.50,3.25,2.40,0.1063,0.0412,0.1170,0.0369,0.0626,0.0255,0.1123,0.0431,0.0932,0.0293,0.0637,0.0260,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 0,2 , 3,A,
96,WED 46,2010-06-09 18:00,日本聯賽盃,橫濱水手,浦和紅鑽,2.0664,3.2584,3.1662,2.0067,3.2734,3.3311,---,---,---,1.88,3.55,3.25,0.0883,0.0427,0.1125,0.0345,0.2578,0.0814,0.0687,0.0342,0.1315,0.0402,0.2204,0.0662,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,0 , 0,D,
97,WED 47,2010-06-10 00:00,挪威盃,科路,利尼史特朗,6.9819,4.5386,1.3320,7.4457,4.7742,1.3080,---,---,---,7.70,4.70,1.28,0.6900,0.0988,0.4082,0.0899,0.0461,0.0346,0.8695,0.1168,0.4417,0.0925,0.0374,0.0286,,,,,,,---,---,---,2.5,1.42,2.65,,,,,,,,3 , 0,4 , 2,H,
98,WED 48,2010-06-10 00:00,挪威盃,侯格辛特,拜尼,1.5613,3.7899,4.8150,1.6123,3.7653,4.5538,---,---,---,1.65,3.80,3.95,0.0407,0.0261,0.2528,0.0667,0.3546,0.0736,0.0783,0.0485,0.1858,0.0493,0.3566,0.0783,,,,,,,---,---,---,2.5,1.50,2.40,,,,,,,,3 , 1,6 , 1,H,
99,WED 49,2010-06-10 00:00,挪威盃,干斯雲加,尼伯辛特,1.5226,3.8232,5.1328,1.4708,3.9797,5.5877,---,---,---,1.44,4.20,5.20,0.0573,0.0377,0.2721,0.0712,0.4977,0.0970,0.0459,0.0312,0.2726,0.0685,0.4882,0.0874,,,,,,,---,---,---,2.5,1.45,2.55,,,,,,,,0 , 0,1 , 1,D,
100,WED 50,2010-06-10 00:00,挪威盃,洛夫咸,阿里辛特,4.1352,3.6062,1.6856,4.3027,3.6995,1.6576,---,---,---,4.30,3.95,1.57,0.2778,0.0672,0.2115,0.0586,0.0493,0.0293,0.3773,0.0877,0.2313,0.0625,0.0512,0.0309,,,,,,,---,---,---,2.5,1.54,2.30,,,,,,,,1 , 0,2 , 1,H,
101,WED 51,2010-06-10 00:00,挪威盃,利恩,史卓加斯特,4.1582,3.6113,1.6766,4.0186,3.6227,1.7124,---,---,---,3.45,3.80,1.75,0.3108,0.0748,0.2302,0.0637,0.0650,0.0388,0.2372,0.0590,0.1817,0.0502,0.0802,0.0469,,,,,,,---,---,---,2.5,1.48,2.45,,,,,,,,0 , 3,2 , 4,A,
102,WED 52,2010-06-10 00:00,挪威盃,莫迪,桑恩達,1.3965,4.2328,6.3314,1.3524,4.5166,6.8860,---,---,---,1.30,4.80,6.80,0.0490,0.0351,0.4341,0.1026,0.7662,0.1210,0.0393,0.0291,0.4497,0.0996,0.8036,0.1167,,,,,,,---,---,---,3.5,2.00,1.72,,,,,,,,1 , 2,1 , 3,A,
103,WED 53,2010-06-10 00:00,挪威盃,奧特足球會,莫達倫,1.2074,5.6623,9.3756,1.1926,6.0145,9.9791,---,---,---,1.15,6.50,10.00,0.0358,0.0296,0.6191,0.1093,1.4434,0.1540,0.0277,0.0232,0.7858,0.1307,1.6993,0.1703,,,,,,,---,---,---,3.5,1.70,2.02,,,,,,,,4 , 1,6 , 2,H,
104,WED 54,2010-06-10 00:00,挪威盃,辛迪夫佐特,莫斯,1.5913,3.7287,4.6417,1.5369,3.8657,5.0487,---,---,---,1.45,4.20,5.10,0.0682,0.0428,0.2706,0.0726,0.4934,0.1063,0.0457,0.0297,0.2334,0.0604,0.4048,0.0802,,,,,,,---,---,---,2.5,1.50,2.40,,,,,,,,3 , 0,4 , 2,H,
105,WED 56,2010-06-10 00:00,挪威盃,特林達倫,特林素,6.8377,4.4893,1.3452,6.8244,4.4812,1.3529,---,---,---,6.75,4.50,1.33,0.6686,0.0978,0.3005,0.0669,0.0362,0.0269,0.6491,0.0951,0.2478,0.0553,0.0413,0.0305,,,,,,,---,---,---,2.5,1.45,2.55,,,,,,,,0 , 0,0 , 0,D,
106,WED 57,2010-06-10 09:00,美國職業聯賽,芝加哥火燄,科羅拉多急流,2.0720,3.1938,3.1938,2.0893,3.1978,3.1927,---,---,---,1.95,3.15,3.40,0.0724,0.0349,0.1181,0.0370,0.1961,0.0614,0.0621,0.0297,0.1221,0.0382,0.1698,0.0532,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,2 , 1,2 , 2,D,
107,WED 58,2010-06-10 09:00,美國職業聯賽,皇家鹽湖城,洛杉磯銀河,2.3274,3.1738,2.7498,2.3132,3.1945,2.7781,---,---,---,2.25,3.30,2.67,0.0937,0.0403,0.1357,0.0428,0.1713,0.0623,0.0619,0.0268,0.1465,0.0459,0.1444,0.0520,---,---,---,0/-0.5,1.97,1.87,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,1 , 0,H,
108,THU 41,2010-06-11 00:00,挪威盃,史達,辛尼斯,1.2083,5.7239,9.2053,1.2054,5.9282,9.2003,---,---,---,1.20,6.10,8.00,0.0287,0.0238,0.6640,0.1160,1.1257,0.1223,0.0294,0.0244,0.7821,0.1319,0.9627,0.1046,,,,,,,---,---,---,3.5,1.62,2.15,,,,,,,,0 , 0,2 , 0,H,
109,THU 42,2010-06-11 08:00,美國職業聯賽,肯薩斯體育會,費城聯,1.8612,3.2606,3.7885,1.8310,3.3037,3.9027,---,---,---,1.70,3.50,4.00,0.0536,0.0288,0.1252,0.0384,0.2349,0.0620,0.0560,0.0306,0.1659,0.0502,0.2496,0.0640,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,2 , 0,2 , 0,H,
110,THU 43,2010-06-11 10:00,美國職業聯賽,西雅圖海灣者,華盛頓聯隊,1.6564,3.4267,4.7510,1.5776,3.5781,5.3251,---,---,---,1.44,3.80,6.00,0.0496,0.0300,0.1542,0.0450,0.3988,0.0839,0.0631,0.0400,0.2339,0.0654,0.6451,0.1211,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,0 , 2,2 , 3,A,
111,FRI 1,2010-06-11 22:00,世盃,南非,墨西哥,2.7516,3.1100,2.5216,2.8150,3.0995,2.5388,---,---,---,2.80,2.95,2.35,0.1076,0.0391,0.1463,0.0470,0.1125,0.0446,0.1502,0.0534,0.1240,0.0400,0.0976,0.0384,---,---,---,0,2.09,1.77,---,---,---,2.5,2.30,1.54,,,,,,,,0 , 0,1 , 1,D,
112,FRI 2,2010-06-12 02:30,世盃,烏拉圭,法國,3.7589,3.2089,1.9893,3.5477,3.1676,2.1062,---,---,---,3.55,3.05,1.95,0.2672,0.0711,0.1366,0.0426,0.1349,0.0678,0.2059,0.0580,0.1296,0.0409,0.1175,0.0558,,,,,,,---,---,---,2.5,2.30,1.54,,,,,,,,0 , 0,0 , 0,D,
113,SAT 51,2010-06-12 12:00,日本乙組聯賽,熊本羅亞素,德島漩渦,2.3234,3.1660,2.7232,2.3797,3.1593,2.6794,---,---,---,2.55,3.10,2.45,0.0996,0.0429,0.0679,0.0215,0.1078,0.0396,0.1396,0.0586,0.0732,0.0232,0.1084,0.0405,---,---,---,0,2.00,1.84,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 0,2 , 1,H,
114,SAT 52,2010-06-12 12:00,日本乙組聯賽,東京綠茵,富山勝利,1.7988,3.2926,3.9264,1.7769,3.3189,4.0465,---,---,---,1.68,3.45,4.20,0.0654,0.0363,0.0822,0.0250,0.1905,0.0485,0.0525,0.0296,0.0943,0.0284,0.3088,0.0763,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,1 , 0,1 , 0,H,
115,SAT 53,2010-06-12 15:00,日本乙組聯賽,鳥棲砂岩,櫪木SC,1.9453,3.2138,3.4565,1.9563,3.2191,3.4651,---,---,---,1.90,3.20,3.50,0.0674,0.0347,0.0665,0.0207,0.1698,0.0491,0.0824,0.0421,0.0727,0.0226,0.1704,0.0492,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,2 , 1,3 , 1,H,
116,SAT 54,2010-06-12 15:00,日本乙組聯賽,甲府風林,千葉市原,2.4357,3.1644,2.5822,2.4355,3.1678,2.6000,---,---,---,2.32,3.25,2.60,0.0703,0.0288,0.0779,0.0246,0.0803,0.0311,0.0647,0.0266,0.0816,0.0258,0.0973,0.0374,---,---,---,0,1.84,2.00,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,2 , 2,D,
117,SAT 55,2010-06-12 18:00,日本乙組聯賽,FC岐阜,岡山綠雉,1.8797,3.2299,3.6764,1.9718,3.1976,3.4945,---,---,---,2.00,3.15,3.30,0.0708,0.0376,0.0874,0.0271,0.2069,0.0563,0.1785,0.0905,0.0814,0.0255,0.3038,0.0869,,,,,,,---,---,---,2.5,2.30,1.54,,,,,,,,1 , 0,1 , 0,H,
118,SAT 2,2010-06-12 19:30,世盃,南韓,希臘,2.9840,3.0937,2.3779,2.7786,2.9981,2.6613,---,---,---,2.60,2.85,2.60,0.1891,0.0634,0.1593,0.0515,0.1572,0.0661,0.1712,0.0616,0.1571,0.0524,0.2256,0.0848,---,---,---,0,1.84,2.00,---,---,---,2.5,2.72,1.40,,,,,,,,1 , 0,2 , 0,H,
119,SAT 3,2010-06-12 22:00,世盃,阿根廷,尼日利亞,1.5028,3.7998,6.5608,1.4203,4.1420,7.9113,---,---,---,1.30,4.25,8.50,0.0845,0.0562,0.2719,0.0716,0.9445,0.1440,0.0697,0.0491,0.3374,0.0815,1.1700,0.1479,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,1 , 0,1 , 0,H,
120,SAT 4,2010-06-13 02:30,世盃,英格蘭,美國,1.4734,3.9514,6.7272,1.4816,3.9894,6.8253,---,---,---,1.38,3.90,7.00,0.0540,0.0366,0.2973,0.0752,0.6572,0.0977,0.0792,0.0534,0.2627,0.0659,0.6122,0.0897,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,1 , 1,1 , 1,D,
121,SUN 51,2010-06-13 12:00,日本乙組聯賽,北海道札幌岡薩多,FC愛媛,1.8263,3.2614,3.8534,1.8208,3.2706,3.9005,---,---,---,1.75,3.30,4.05,0.0718,0.0393,0.0831,0.0255,0.2035,0.0528,0.0601,0.0330,0.0890,0.0272,0.2373,0.0608,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 1,2 , 2,D,
122,SUN 52,2010-06-13 12:00,日本乙組聯賽,水戶蜀葵,群馬草津溫泉,1.7121,3.3823,4.3054,1.8060,3.3094,3.9790,---,---,---,1.90,3.20,3.50,0.0912,0.0532,0.1186,0.0351,0.3906,0.0907,0.1427,0.0790,0.1209,0.0365,0.3914,0.0984,,,,,,,---,---,---,2.5,2.20,1.59,,,,,,,,0 , 1,1 , 1,D,
123,SUN 53,2010-06-13 15:00,日本乙組聯賽,福岡黃蜂,大分三神,1.9865,3.2081,3.3926,2.1046,3.1879,3.1581,---,---,---,2.20,3.30,2.75,0.1379,0.0694,0.0848,0.0264,0.3118,0.0919,0.1776,0.0844,0.0868,0.0272,0.2695,0.0853,---,---,---,0/-0.5,2.02,1.83,---,---,---,2.5,1.88,1.82,,,,,,,,1 , 1,2 , 1,H,
124,SUN 54,2010-06-13 15:00,日本乙組聯賽,柏雷素爾,北九州向日葵,1.2190,5.0992,10.0887,1.2207,5.1624,10.2026,---,---,---,1.18,5.30,11.50,0.0234,0.0192,0.2953,0.0579,1.0237,0.1015,0.0267,0.0218,0.3556,0.0689,1.1060,0.1084,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,0 , 0,2 , 0,H,
125,SUN 2,2010-06-13 19:30,世盃,阿爾及利亞,斯洛文尼亞,3.2003,3.1561,2.2171,3.4414,3.1443,2.1603,---,---,---,3.55,3.05,1.95,0.1837,0.0574,0.1335,0.0423,0.1078,0.0486,0.3088,0.0897,0.1272,0.0404,0.1236,0.0572,---,---,---,0/+0.5,2.14,1.74,---,---,---,2.5,2.35,1.52,,,,,,,,0 , 0,0 , 1,A,
126,SUN 3,2010-06-13 22:00,世盃,塞爾維亞,加納,2.1666,3.1686,3.2681,2.0733,3.1685,3.6580,---,---,---,1.90,3.20,3.50,0.1166,0.0538,0.1139,0.0359,0.2732,0.0836,0.1028,0.0496,0.1524,0.0481,0.3737,0.1022,---,---,---,0/-0.5,1.70,2.20,---,---,---,2.5,2.30,1.54,,,,,,,,0 , 0,0 , 1,A,
127,SUN 4,2010-06-14 02:30,世盃,德國,澳洲,1.4991,3.8452,6.5042,1.4978,3.8535,6.9345,---,---,---,1.42,3.85,6.30,0.0503,0.0336,0.2415,0.0628,0.5832,0.0897,0.0553,0.0369,0.1980,0.0514,0.5751,0.0829,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,2 , 0,4 , 0,H,
128,MON 1,2010-06-14 19:30,世盃,荷蘭,丹麥,1.6083,3.6190,5.5925,1.5088,3.8687,6.7010,---,---,---,1.38,3.95,7.00,0.0896,0.0557,0.2249,0.0621,0.7518,0.1344,0.0722,0.0479,0.2815,0.0728,0.7429,0.1109,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,2 , 0,H,
129,MON 2,2010-06-14 22:00,世盃,日本,喀麥隆,3.4503,3.2146,2.0827,3.5627,3.1643,2.0892,---,---,---,3.40,3.05,2.00,0.2139,0.0620,0.1256,0.0391,0.1015,0.0487,0.2143,0.0602,0.1228,0.0388,0.0946,0.0453,---,---,---,0/+0.5,2.03,1.82,---,---,---,2.5,2.40,1.50,,,,,,,,1 , 0,1 , 0,H,
130,MON 3,2010-06-15 02:30,世盃,意大利,巴拉圭,1.8791,3.2286,4.2107,2.0539,3.0823,3.8438,---,---,---,1.85,3.05,3.95,0.0918,0.0488,0.1260,0.0390,0.3259,0.0774,0.1406,0.0685,0.1287,0.0418,0.2728,0.0710,,,,,,,---,---,---,2.5,2.55,1.45,,,,,,,,0 , 1,1 , 1,D,
131,TUE 2,2010-06-15 19:30,世盃,新西蘭,斯洛伐克,8.1001,4.0778,1.4062,7.7254,3.9694,1.4466,---,---,---,7.50,4.00,1.35,1.1256,0.1390,0.2432,0.0596,0.0483,0.0344,0.8246,0.1067,0.2185,0.0550,0.0630,0.0435,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 0,1 , 1,D,
132,TUE 3,2010-06-15 22:00,世盃,科特迪瓦,葡萄牙,3.1849,3.1821,2.2317,3.4790,3.1684,2.1463,---,---,---,3.65,3.10,1.90,0.3295,0.1035,0.1152,0.0362,0.1708,0.0766,0.3556,0.1022,0.1175,0.0371,0.1311,0.0611,---,---,---,0/+0.5,2.20,1.70,---,---,---,2.5,2.55,1.45,,,,,,,,0 , 0,0 , 0,D,
133,TUE 4,2010-06-16 02:30,世盃,巴西,北韓,1.0905,8.5036,23.7020,1.0874,8.9593,25.8840,---,---,---,1.06,8.00,23.00,0.0193,0.0177,1.1789,0.1386,5.9646,0.2516,0.0186,0.0171,1.2069,0.1347,6.8162,0.2633,,,,,,,---,---,---,3.5,2.40,1.50,,,,,,,,0 , 0,2 , 1,H,
134,WED 2,2010-06-16 19:30,世盃,洪都拉斯,智利,5.6132,3.6595,1.5903,5.7688,3.5182,1.6222,---,---,---,5.00,3.45,1.58,0.5151,0.0918,0.2298,0.0628,0.0454,0.0285,0.5029,0.0872,0.2137,0.0607,0.0779,0.0480,,,,,,,---,---,---,2.5,2.40,1.50,,,,,,,,0 , 1,0 , 1,A,
135,WED 3,2010-06-16 22:00,世盃,西班牙,瑞士,1.2881,4.8965,10.2486,1.2610,5.1554,11.9489,---,---,---,1.20,4.90,11.50,0.0413,0.0321,0.4716,0.0963,1.6317,0.1592,0.0389,0.0309,0.5827,0.1130,2.1828,0.1827,,,,,,,---,---,---,2.5,1.88,1.82,,,,,,,,0 , 0,0 , 1,A,
136,WED 4,2010-06-17 02:30,世盃,南非,烏拉圭,2.8967,3.1513,2.3682,3.0949,3.0560,2.3705,---,---,---,3.15,3.05,2.10,0.1661,0.0573,0.1169,0.0371,0.0982,0.0415,0.2240,0.0724,0.1223,0.0400,0.0729,0.0308,---,---,---,0/+0.5,1.87,1.97,---,---,---,2.5,2.65,1.42,,,,,,,,0 , 1,0 , 3,A,
